Time(sentisec);X_A(m);Y_A(m);X_F(m);Y_F(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_K(m);Y_K(m);X_L(m);Y_L(m)
5802100.0;2994.2057;1854.6447;3001.1772;1873.0169;2987.7487;1855.319;2987.6157;1850.0762;2995.155;1848.868;2981.482;1852.1023;2973.0701;1844.7238;2987.9161;1853.0945
5802120.0;2994.2563;1854.737;3001.1986;1872.9526;2987.7175;1855.4011;2987.6236;1850.2015;2995.0219;1848.816;2981.3861;1852.175;2973.0572;1844.752;2988.0097;1852.9387
5802140.0;2994.3048;1854.8255;3001.2271;1872.9013;2987.6959;1855.487;2987.6381;1850.3033;2994.8703;1848.7752;2981.2957;1852.256;2973.0381;1844.7828;2988.1067;1852.7801
5802160.0;2994.3435;1854.894;3001.2896;1872.9341;2987.6727;1855.5676;2987.6531;1850.3724;2994.7094;1848.7435;2981.2131;1852.3379;2973.0089;1844.8175;2988.2062;1852.6252
5802180.0;2994.3702;1854.9308;3001.4052;1873.1024;2987.6437;1855.6335;2987.6543;1850.404;2994.5602;1848.7198;2981.1429;1852.4117;2972.9642;1844.8601;2988.3082;1852.4761
5802200.0;2994.3899;1854.934;3001.5766;1873.4131;2987.6118;1855.6771;2987.6271;1850.4046;2994.4365;1848.704;2981.0895;1852.4684;2972.8977;1844.9114;2988.4127;1852.333
5802220.0;2994.4098;1854.9122;3001.7878;1873.8204;2987.5855;1855.6933;2987.5698;1850.3899;2994.3328;1848.6958;2981.0512;1852.5004;2972.7993;1844.9673;2988.5161;1852.2005
5802240.0;2994.4344;1854.8803;3002.0095;1874.2466;2987.5766;1855.6765;2987.4982;1850.3743;2994.2345;1848.6936;2981.02;1852.5046;2972.6605;1845.0201;2988.6093;1852.0881
5802260.0;2994.4634;1854.8535;3002.2121;1874.6198;2987.5945;1855.6214;2987.4344;1850.3643;2994.1341;1848.6974;2980.9868;1852.4839;2972.4875;1845.0596;2988.6826;1852.0015
5802280.0;2994.4947;1854.8434;3002.3821;1874.9114;2987.6378;1855.5275;2987.3917;1850.3601;2994.0343;1848.7086;2980.9466;1852.4469;2972.3057;1845.0759;2988.7327;1851.9374
5802300.0;2994.5288;1854.8553;3002.5299;1875.1458;2987.6898;1855.4071;2987.3701;1850.3601;2993.9432;1848.7294;2980.9006;1852.4035;2972.1463;1845.0663;2988.7646;1851.8865
5802320.0;2994.5685;1854.8879;3002.6801;1875.3775;2987.7284;1855.2826;2987.3627;1850.3647;2993.8678;1848.7571;2980.8553;1852.361;2972.0248;1845.0388;2988.7877;1851.8406
5802340.0;2994.6169;1854.9362;3002.8528;1875.6506;2987.74;1855.177;2987.3647;1850.3772;2993.8148;1848.7821;2980.8215;1852.3216;2971.9356;1845.0072;2988.8142;1851.7939
5802360.0;2994.6746;1854.9954;3003.0522;1875.9782;2987.7244;1855.1039;2987.3771;1850.4012;2993.7883;1848.7923;2980.8067;1852.2833;2971.8618;1844.9809;2988.8562;1851.7419
5802380.0;2994.7407;1855.0643;3003.2718;1876.3527;2987.6878;1855.0645;2987.4055;1850.4393;2993.7839;1848.7821;2980.8099;1852.2418;2971.7897;1844.9611;2988.9218;1851.6827
5802400.0;2994.813;1855.1439;3003.5038;1876.76;2987.6383;1855.0498;2987.4573;1850.4901;2993.7867;1848.7571;2980.8225;1852.1946;2971.7147;1844.9452;2989.0104;1851.6169
5802420.0;2994.8858;1855.2319;3003.7433;1877.1856;2987.5867;1855.0446;2987.5378;1850.5518;2993.7786;1848.729;2980.8355;1852.1432;2971.6387;1844.9332;2989.1146;1851.5447
5802440.0;2994.9494;1855.319;3003.9845;1877.6147;2987.5461;1855.0361;2987.6477;1850.6245;2993.7487;1848.7064;2980.8458;1852.0939;2971.5669;1844.9284;2989.2267;1851.4637
5802460.0;2994.9944;1855.3925;3004.218;1878.0283;2987.5284;1855.018;2987.7838;1850.7108;2993.6984;1848.6889;2980.8552;1852.0546;2971.5048;1844.9327;2989.3433;1851.3701
5802480.0;2995.019;1855.4453;3004.4332;1878.4108;2987.5407;1854.9899;2987.9378;1850.8122;2993.6366;1848.6686;2980.8659;1852.0305;2971.4543;1844.9434;2989.4654;1851.2635
5802500.0;2995.0309;1855.4821;3004.6249;1878.7532;2987.5849;1854.9509;2988.0925;1850.9232;2993.5732;1848.6359;2980.875;1852.0224;2971.412;1844.9556;2989.5938;1851.1485
5802520.0;2995.0404;1855.5129;3004.7947;1879.0542;2987.6587;1854.8984;2988.2233;1851.0306;2993.5128;1848.5826;2980.8752;1852.0301;2971.3702;1844.9681;2989.7259;1851.0326
5802540.0;2995.0519;1855.5433;3004.9409;1879.3038;2987.7536;1854.8317;2988.31;1851.1193;2993.4531;1848.507;2980.86;1852.0534;2971.321;1844.9847;2989.8575;1850.9236
5802560.0;2995.062;1855.5722;3005.0522;1879.4776;2987.8551;1854.7537;2988.3516;1851.1842;2993.3873;1848.4128;2980.8315;1852.0905;2971.259;1845.0106;2989.9854;1850.8268
5802580.0;2995.0662;1855.5971;3005.0969;1879.5197;2987.9452;1854.6673;2988.3677;1851.235;2993.3082;1848.3081;2980.8037;1852.1366;2971.1838;1845.0469;2990.1085;1850.7438
5802600.0;2995.064;1855.6202;3005.0267;1879.3468;2988.0111;1854.5691;2988.3837;1851.2884;2993.2116;1848.201;2980.7939;1852.186;2971.1024;1845.0877;2990.2277;1850.6717
5802620.0;2995.0589;1855.6473;3004.7986;1878.8853;2988.0518;1854.4518;2988.4152;1851.3572;2993.0988;1848.0973;2980.8125;1852.2376;2971.0263;1845.1236;2990.3465;1850.6065
5802640.0;2995.054;1855.6817;3004.4142;1878.1395;2988.0801;1854.3144;2988.4671;1851.4456;2992.9762;1847.9983;2980.8574;1852.2943;2970.9646;1845.1478;2990.469;1850.5452
5802660.0;2995.0485;1855.7195;3003.9422;1877.2351;2988.1136;1854.1697;2988.5419;1851.552;2992.8526;1847.9035;2980.9176;1852.357;2970.9177;1845.1592;2990.5974;1850.4878
5802680.0;2995.0395;1855.7537;3003.489;1876.3646;2988.1633;1854.0388;2988.6427;1851.6721;2992.7346;1847.8128;2980.9797;1852.4208;2970.8804;1845.1592;2990.7298;1850.4366
5802700.0;2995.0239;1855.7809;3003.1333;1875.6697;2988.23;1853.9384;2988.7715;1851.7981;2992.6247;1847.7288;2981.0305;1852.477;2970.8486;1845.1474;2990.8623;1850.3935
5802720.0;2995.0009;1855.8039;3002.8885;1875.1772;2988.3094;1853.8738;2988.9285;1851.9197;2992.5226;1847.6552;2981.054;1852.5184;2970.8215;1845.1215;2990.9922;1850.3562
5802740.0;2994.9732;1855.8291;3002.7182;1874.8297;2988.4023;1853.845;2989.1158;1852.0286;2992.4277;1847.5937;2981.0296;1852.5432;2970.7979;1845.0806;2991.1183;1850.3195
5802760.0;2994.9448;1855.8591;3002.5752;1874.5505;2988.5166;1853.8525;2989.3351;1852.1225;2992.3388;1847.5411;2980.9422;1852.5542;2970.7757;1845.0279;2991.2381;1850.2812
5802780.0;2994.9172;1855.8911;3002.4262;1874.2807;2988.6578;1853.8923;2989.5778;1852.2055;2992.2549;1847.4936;2980.7966;1852.5546;2970.7548;1844.9692;2991.3456;1850.2477
5802800.0;2994.8883;1855.9195;3002.2593;1873.9889;2988.8207;1853.9507;2989.8234;1852.2852;2992.1754;1847.4507;2980.6231;1852.5453;2970.7436;1844.9104;2991.4292;1850.2346
5802820.0;2994.854;1855.9403;3002.0739;1873.6612;2988.9889;1854.0065;2990.0501;1852.3681;2992.0994;1847.4163;2980.4612;1852.5254;2970.7585;1844.8556;2991.4766;1850.2586
5802840.0;2994.8119;1855.9524;3001.8755;1873.2993;2989.1451;1854.0432;2990.2457;1852.4539;2992.025;1847.393;2980.3348;1852.4961;2970.8167;1844.8067;2991.4839;1850.3262
5802860.0;2994.7661;1855.9618;3001.6622;1872.9019;2989.2799;1854.0558;2990.4063;1852.5337;2991.9493;1847.3795;2980.2442;1852.4628;2970.9243;1844.7618;2991.4624;1850.427
5802880.0;2994.7275;1855.9833;3001.4243;1872.4571;2989.3923;1854.0484;2990.5291;1852.5951;2991.8706;1847.37;2980.1761;1852.4334;2971.0688;1844.7184;2991.437;1850.5366
5802900.0;2994.7065;1856.0363;3001.1494;1871.9463;2989.4865;1854.0267;2990.6119;1852.6328;2991.7895;1847.3576;2980.1196;1852.4132;2971.2252;1844.675;2991.4318;1850.6307
5802920.0;2994.7039;1856.1332;3000.8308;1871.356;2989.5696;1853.9977;2990.6602;1852.6549;2991.7079;1847.3366;2980.0731;1852.4019;2971.371;1844.6324;2991.4578;1850.6996
5802940.0;2994.708;1856.2696;3000.4691;1870.685;2989.6518;1853.972;2990.6903;1852.6773;2991.6279;1847.306;2980.0421;1852.3954;2971.4951;1844.591;2991.51;1850.7493
5802960.0;2994.7031;1856.4241;3000.0702;1869.9481;2989.7416;1853.9614;2990.7206;1852.712;2991.5524;1847.2693;2980.0345;1852.3859;2971.5949;1844.5525;2991.5762;1850.7905
5802980.0;2994.6808;1856.5687;2999.6429;1869.174;2989.8388;1853.9716;2990.7604;1852.7609;2991.4837;1847.2329;2980.0566;1852.3633;2971.668;1844.523;2991.6461;1850.8279
5803000.0;2994.6444;1856.6826;2999.1984;1868.3994;2989.9319;1853.9966;2990.807;1852.8197;2991.4213;1847.2023;2980.1116;1852.3131;2971.7108;1844.5114;2991.7147;1850.8598
5803020.0;2994.6035;1856.7588;2998.7503;1867.6539;2990.0029;1854.0234;2990.8507;1852.8828;2991.361;1847.1812;2980.1982;1852.221;2971.7241;1844.5212;2991.7822;1850.885
5803040.0;2994.5666;1856.8046;2998.3116;1866.9481;2990.0369;1854.0404;2990.8822;1852.9462;2991.297;1847.1724;2980.3113;1852.083;2971.7178;1844.5462;2991.8505;1850.9078
5803060.0;2994.5388;1856.8354;2997.8952;1866.253;2990.0254;1854.0399;2990.8965;1853.0067;2991.2285;1847.1753;2980.4412;1851.9145;2971.7064;1844.5734;2991.9206;1850.9347
5803080.0;2994.5209;1856.866;2997.514;1865.5028;2989.9671;1854.0151;2990.8952;1853.0624;2991.1637;1847.1847;2980.5752;1851.7472;2971.7027;1844.5926;2991.9905;1850.9684
5803100.0;2994.5099;1856.9056;2997.1777;1864.6283;2989.8683;1853.9592;2990.8874;1853.1129;2991.1149;1847.1935;2980.7013;1851.6108;2971.714;1844.5992;2992.0575;1851.0042
5803120.0;2994.5018;1856.9554;2996.8841;1863.615;2989.744;1853.8732;2990.8862;1853.1611;2991.0888;1847.1959;2980.8131;1851.515;2971.7419;1844.5926;2992.1216;1851.0318
5803140.0;2994.4936;1857.0123;2996.6151;1862.5376;2989.6169;1853.7732;2990.9013;1853.2107;2991.079;1847.1889;2980.911;1851.4488;2971.7844;1844.573;2992.1878;1851.0423
5803160.0;2994.4867;1857.0733;2996.3494;1861.5243;2989.5104;1853.6851;2990.936;1853.2639;2991.0674;1847.1727;2980.999;1851.394;2971.8365;1844.5442;2992.264;1851.0318
5803180.0;2994.4852;1857.1372;2996.0791;1860.6759;2989.4393;1853.6259;2990.9897;1853.32;2991.0354;1847.152;2981.0805;1851.3382;2971.8922;1844.5142;2992.3533;1851.0042
5803200.0;2994.4926;1857.2049;2995.8138;1860.0261;2989.4056;1853.5928;2991.0598;1853.3773;2990.9729;1847.1359;2981.1559;1851.278;2971.9459;1844.4919;2992.4522;1850.9692
5803220.0;2994.511;1857.2783;2995.5725;1859.5666;2989.4025;1853.5699;2991.1429;1853.435;2990.885;1847.1308;2981.2232;1851.2146;2971.9941;1844.4797;2992.5543;1850.9386
5803240.0;2994.5414;1857.3584;2995.3738;1859.2853;2989.4207;1853.5451;2991.2349;1853.4937;2990.789;1847.1334;2981.2821;1851.1499;2972.0372;1844.4725;2992.6558;1850.9212
5803260.0;2994.5835;1857.4428;2995.2292;1859.1673;2989.4531;1853.5158;2991.3332;1853.5541;2990.7035;1847.1316;2981.3349;1851.0862;2972.0805;1844.4651;2992.7546;1850.9216
5803280.0;2994.6332;1857.5267;2995.1364;1859.1755;2989.4988;1853.4821;2991.4415;1853.6175;2990.6376;1847.1164;2981.3868;1851.0253;2972.1307;1844.4597;2992.8453;1850.9404
5803300.0;2994.682;1857.604;2995.0771;1859.2404;2989.5629;1853.4395;2991.567;1853.6862;2990.5879;1847.0898;2981.4443;1850.9677;2972.1905;1844.4654;2992.9183;1850.9751
5803320.0;2994.7219;1857.6699;2995.0249;1859.2932;2989.6504;1853.3831;2991.7149;1853.765;2990.5447;1847.0617;2981.5143;1850.9099;2972.2562;1844.4909;2992.9689;1851.0199
5803340.0;2994.7496;1857.7234;2994.9614;1859.2969;2989.7557;1853.3159;2991.8813;1853.8602;2990.5014;1847.0409;2981.6064;1850.841;2972.3206;1844.5373;2993.0017;1851.0653
5803360.0;2994.7668;1857.7665;2994.8877;1859.2588;2989.8605;1853.2511;2992.0556;1853.9777;2990.457;1847.0293;2981.7317;1850.7446;2972.3761;1844.5929;2993.0271;1851.1032
5803380.0;2994.7738;1857.7992;2994.8212;1859.2178;2989.9462;1853.2048;2992.2277;1854.1215;2990.4127;1847.0243;2981.8942;1850.6083;2972.4166;1844.6356;2993.0522;1851.1295
5803400.0;2994.7663;1857.8173;2994.7867;1859.2216;2990.0098;1853.1884;2992.3903;1854.2874;2990.3694;1847.0227;2982.0847;1850.4335;2972.4395;1844.6448;2993.077;1851.1471
5803420.0;2994.7392;1857.8142;2994.8043;1859.3064;2990.0656;1853.2068;2992.5349;1854.4585;2990.3268;1847.0222;2982.2823;1850.2377;2972.4472;1844.6145;2993.0957;1851.1636
5803440.0;2994.6916;1857.7888;2994.8819;1859.4861;2990.1309;1853.2578;2992.6482;1854.606;2990.2838;1847.0222;2982.4666;1850.0457;2972.4473;1844.5587;2993.1028;1851.187
5803460.0;2994.6292;1857.7463;2995.0104;1859.7447;2990.212;1853.3325;2992.7174;1854.699;2990.24;1847.0222;2982.6264;1849.8772;2972.4498;1844.4986;2993.0954;1851.2224
5803480.0;2994.5621;1857.6941;2995.1704;1860.0476;2990.3042;1853.4152;2992.7393;1854.7212;2990.1943;1847.0222;2982.7589;1849.7359;2972.4616;1844.4484;2993.0759;1851.2706
5803500.0;2994.4993;1857.6354;2995.3447;1860.3664;2990.4041;1853.4862;2992.7222;1854.6786;2990.1482;1847.0222;2982.8701;1849.6038;2972.4854;1844.4094;2993.0494;1851.3264
5803520.0;2994.4457;1857.5683;2995.5304;1860.6978;2990.5168;1853.5276;2992.6793;1854.5927;2990.107;1847.023;2982.9739;1849.4476;2972.52;1844.3776;2993.0209;1851.3799
5803540.0;2994.3977;1857.4836;2995.7387;1861.0601;2990.6532;1853.5285;2992.6237;1854.4891;2990.0786;1847.027;2983.0871;1849.2361;2972.564;1844.3522;2992.9916;1851.422
5803560.0;2994.3433;1857.3671;2995.9883;1861.4813;2990.8175;1853.4864;2992.5683;1854.3902;2990.0707;1847.0395;2983.2184;1848.9628;2972.619;1844.3389;2992.9572;1851.4487
5803580.0;2994.2662;1857.2049;2996.293;1861.9822;2990.9965;1853.4037;2992.5242;1854.3123;2990.088;1847.0719;2983.3629;1848.6508;2972.6873;1844.3476;2992.9076;1851.4624
5803600.0;2994.1579;1856.9938;2996.6481;1862.5569;2991.1597;1853.2833;2992.4934;1854.2621;2990.1303;1847.138;2983.5096;1848.3361;2972.7702;1844.386;2992.8322;1851.4693
5803620.0;2994.0256;1856.7487;2997.0154;1863.1465;2991.274;1853.1311;2992.4637;1854.2311;2990.1881;1847.2461;2983.6546;1848.0488;2972.8658;1844.4532;2992.7267;1851.4758
5803640.0;2993.8902;1856.5016;2997.3306;1863.6381;2991.324;1852.9641;2992.4142;1854.1979;2990.2412;1847.3906;2983.8028;1847.8072;2972.972;1844.5364;2992.5985;1851.4891
5803660.0;2993.7715;1856.2883;2997.5397;1863.9194;2991.3206;1852.8103;2992.3318;1854.1439;2990.2695;1847.5535;2983.959;1847.6222;2973.0889;1844.6175;2992.4603;1851.5155
5803680.0;2993.6748;1856.1326;2997.6364;1863.9539;2991.2918;1852.6969;2992.2229;1854.0665;2990.2689;1847.715;2984.1201;1847.4972;2973.2177;1844.6807;2992.3189;1851.5607
5803700.0;2993.5909;1856.0365;2997.6626;1863.8022;2991.2639;1852.6368;2992.1079;1853.9771;2990.2587;1847.8594;2984.2758;1847.4261;2973.3558;1844.7163;2992.1742;1851.6251
5803720.0;2993.5058;1855.9828;2997.6718;1863.5721;2991.2541;1852.6254;2992.0046;1853.8868;2990.2685;1847.9751;2984.4175;1847.394;2973.4942;1844.7231;2992.0313;1851.7026
5803740.0;2993.4112;1855.9476;2997.6918;1863.3454;2991.2722;1852.6498;2991.918;1853.7961;2990.3188;1848.0552;2984.5447;1847.3865;2973.621;1844.707;2991.9054;1851.7824
5803760.0;2993.306;1855.9113;2997.7203;1863.1483;2991.3231;1852.6958;2991.8421;1853.6977;2990.4088;1848.1016;2984.6665;1847.3965;2973.7258;1844.68;2991.8115;1851.8545
5803780.0;2993.1881;1855.8596;2997.745;1862.9689;2991.4053;1852.7522;2991.7678;1853.5846;2990.5183;1848.1236;2984.7962;1847.4236;2973.8043;1844.6566;2991.7483;1851.9157
5803800.0;2993.0508;1855.7847;2997.7589;1862.7879;2991.5106;1852.8106;2991.6891;1853.4549;2990.6202;1848.133;2984.9446;1847.4703;2973.8551;1844.6476;2991.7005;1851.9711
5803820.0;2992.8878;1855.6869;2997.762;1862.5958;2991.6281;1852.8633;2991.6043;1853.3131;2990.6976;1848.14;2985.1168;1847.5364;2973.8784;1844.6574;2991.6547;1852.0299
5803840.0;2992.7029;1855.5786;2997.756;1862.3962;2991.7464;1852.9047;2991.5163;1853.1675;2990.7503;1848.1516;2985.3013;1847.6199;2973.8766;1844.6839;2991.61;1852.0994
5803860.0;2992.5086;1855.477;2997.7412;1862.2092;2991.8538;1852.9326;2991.4303;1853.0253;2990.7872;1848.1734;2985.4621;1847.7225;2973.8579;1844.7203;2991.574;1852.1824
5803880.0;2992.3152;1855.3928;2997.7196;1862.0705;2991.9412;1852.9512;2991.3487;1852.889;2990.8138;1848.2078;2985.5481;1847.8533;2973.8359;1844.7598;2991.5533;1852.2749
5803900.0;2992.1227;1855.322;2997.6931;1862.0118;2992.0073;1852.9687;2991.2689;1852.757;2990.8277;1848.2532;2985.528;1848.0218;2973.8229;1844.7974;2991.5456;1852.3669
5803920.0;2991.926;1855.2515;2997.6543;1862.0227;2992.0598;1852.993;2991.1853;1852.6254;2990.823;1848.305;2985.4186;1848.2232;2973.823;1844.8288;2991.5408;1852.445
5803940.0;2991.7238;1855.1672;2997.5843;1862.0348;2992.1093;1853.0265;2991.0949;1852.4894;2990.7955;1848.3578;2985.2724;1848.4317;2973.8323;1844.8479;2991.5313;1852.4982
5803960.0;2991.5202;1855.0603;2997.4647;1861.9641;2992.1611;1853.0651;2991.0009;1852.3441;2990.7441;1848.4052;2985.135;1848.6096;2973.8447;1844.849;2991.5204;1852.5232
5803980.0;2991.3183;1854.9283;2997.2976;1861.7755;2992.2132;1853.1028;2990.9128;1852.189;2990.6686;1848.4408;2985.0204;1848.7236;2973.8581;1844.8337;2991.5219;1852.5259
5804000.0;2991.119;1854.7746;2997.1041;1861.4928;2992.2571;1853.1364;2990.8412;1852.0321;2990.5698;1848.4597;2984.921;1848.754;2973.8739;1844.8097;2991.5472;1852.5207
5804020.0;2990.9242;1854.6085;2996.9021;1861.1486;2992.2805;1853.1676;2990.7924;1851.8863;2990.4525;1848.46;2984.8244;1848.6998;2973.8921;1844.7845;2991.5935;1852.529
5804040.0;2990.7391;1854.4429;2996.6919;1860.7501;2992.272;1853.1948;2990.7657;1851.7621;2990.3277;1848.4422;2984.7217;1848.5813;2973.9095;1844.7602;2991.6468;1852.5716
5804060.0;2990.5717;1854.2902;2996.4698;1860.3026;2992.2269;1853.2076;2990.7561;1851.6604;2990.2085;1848.4097;2984.605;1848.4351;2973.923;1844.7359;2991.6945;1852.6595
5804080.0;2990.4303;1854.1597;2996.2484;1859.8468;2992.1524;1853.1903;2990.7595;1851.5715;2990.1014;1848.3686;2984.4672;1848.2991;2973.9327;1844.7121;2991.7336;1852.7869
5804100.0;2990.3203;1854.0557;2996.057;1859.4513;2992.0638;1853.1338;2990.773;1851.4829;2990.0048;1848.3252;2984.309;1848.1995;2973.9437;1844.6932;2991.7692;1852.9355
5804120.0;2990.2422;1853.9793;2995.9199;1859.1656;2991.9762;1853.0459;2990.7938;1851.3875;2989.9153;1848.2825;2984.1394;1848.1445;2973.9639;1844.6883;2991.8069;1853.0833
5804140.0;2990.1902;1853.9287;2995.8425;1858.9953;2991.9012;1852.9468;2990.8154;1851.2873;2989.8342;1848.2411;2983.9787;1848.1361;2974.0008;1844.711;2991.8483;1853.2121
5804160.0;2990.1546;1853.8997;2995.8129;1858.9117;2991.847;1852.8576;2990.8297;1851.1903;2989.7655;1848.2032;2983.8529;1848.1743;2974.0545;1844.7742;2991.888;1853.3102
5804180.0;2990.1264;1853.8859;2995.8127;1858.8794;2991.8182;1852.7935;2990.8308;1851.1036;2989.7099;1848.1733;2983.7821;1848.2511;2974.1142;1844.8795;2991.9164;1853.37
5804200.0;2990.0994;1853.8809;2995.8251;1858.8743;2991.8117;1852.7635;2990.8202;1851.0283;2989.6655;1848.1561;2983.7637;1848.3422;2974.1625;1845.0111;2991.927;1853.3881
5804220.0;2990.0712;1853.8809;2995.8403;1858.8869;2991.8157;1852.7724;2990.807;1850.9619;2989.631;1848.153;2983.7709;1848.4118;2974.1905;1845.1409;2991.9227;1853.3685
5804240.0;2990.0435;1853.8855;2995.8573;1858.9189;2991.8144;1852.8187;2990.8025;1850.9022;2989.6086;1848.1628;2983.7692;1848.4374;2974.2058;1845.244;2991.9158;1853.3274
5804260.0;2990.0206;1853.8975;2995.8832;1858.9796;2991.7969;1852.8919;2990.8145;1850.8501;2989.6017;1848.183;2983.7408;1848.4294;2974.2265;1845.3127;2991.9201;1853.2884
5804280.0;2990.0051;1853.9203;2995.9275;1859.0807;2991.7609;1852.9758;2990.844;1850.81;2989.6125;1848.2113;2983.6922;1848.4235;2974.267;1845.3564;2991.9439;1853.2692
5804300.0;2989.997;1853.9544;2996.0008;1859.2424;2991.7105;1853.0584;2990.89;1850.7898;2989.6406;1848.2472;2983.6428;1848.4536;2974.331;1845.3913;2991.9904;1853.2717
5804320.0;2989.9939;1853.9963;2996.1102;1859.4869;2991.6514;1853.1362;2990.9517;1850.7952;2989.6813;1848.2887;2983.6083;1848.5345;2974.4163;1845.4278;2992.0598;1853.2829
5804340.0;2989.9939;1854.0414;2996.2521;1859.8213;2991.5873;1853.2139;2991.029;1850.8242;2989.725;1848.3294;2983.5928;1848.6609;2974.5213;1845.4657;2992.1491;1853.2872
5804360.0;2989.997;1854.0891;2996.4084;1860.217;2991.5189;1853.2977;2991.1193;1850.8649;2989.7593;1848.3578;2983.5901;1848.8126;2974.6465;1845.4983;2992.2499;1853.2764
5804380.0;2990.0054;1854.1425;2996.5547;1860.616;2991.4481;1853.3895;2991.2179;1850.9021;2989.775;1848.3656;2983.5917;1848.9662;2974.791;1845.5208;2992.348;1853.253
5804400.0;2990.022;1854.2037;2996.6781;1860.9706;2991.3811;1853.485;2991.3207;1850.9301;2989.7722;1848.3541;2983.5975;1849.1019;2974.9521;1845.5328;2992.4275;1853.2271
5804420.0;2990.0486;1854.2689;2996.789;1861.2776;2991.3293;1853.5766;2991.4259;1850.9553;2989.7574;1848.3335;2983.6219;1849.2127;2975.1275;1845.5378;2992.4801;1853.2085
5804440.0;2990.0849;1854.3316;2996.9121;1861.5716;2991.3041;1853.6573;2991.5335;1850.9892;2989.7363;1848.3133;2983.6802;1849.3048;2975.3143;1845.5394;2992.5152;1853.1942
5804460.0;2990.1295;1854.3875;2997.0648;1861.8844;2991.31;1853.7226;2991.6454;1851.0392;2989.7093;1848.2967;2983.7689;1849.3949;2975.5058;1845.5398;2992.5603;1853.165
5804480.0;2990.1797;1854.4387;2997.2419;1862.2147;2991.3432;1853.7666;2991.7631;1851.1067;2989.6759;1848.2827;2983.8593;1849.5086;2975.6895;1845.5398;2992.6466;1853.0964
5804500.0;2990.2302;1854.4907;2997.4167;1862.5263;2991.3952;1853.7827;2991.8864;1851.1889;2989.6392;1848.2719;2983.9175;1849.6716;2975.8524;1845.5398;2992.7866;1852.978
5804520.0;2990.274;1854.5483;2997.5574;1862.7731;2991.4573;1853.7685;2992.0131;1851.2785;2989.6044;1848.2675;2983.9314;1849.8953;2975.9895;1845.5398;2992.9669;1852.8247
5804540.0;2990.3069;1854.6137;2997.6459;1862.9318;2991.5218;1853.7294;2992.1428;1851.3608;2989.5721;1848.2714;2983.9159;1850.1702;2976.1073;1845.5398;2993.1577;1852.6673
5804560.0;2990.332;1854.6894;2997.6846;1863.0137;2991.5828;1853.6765;2992.2775;1851.417;2989.5359;1848.2806;2983.8968;1850.4759;2976.2171;1845.5402;2993.3295;1852.5314
5804580.0;2990.358;1854.777;2997.6918;1863.0566;2991.6346;1853.6206;2992.4161;1851.434;2989.4864;1848.29;2983.8927;1850.7963;2976.3271;1845.5417;2993.4646;1852.4255
5804600.0;2990.3933;1854.8767;2997.6855;1863.0962;2991.6709;1853.5694;2992.5476;1851.4128;2989.4178;1848.296;2983.9096;1851.1238;2976.4366;1845.5462;2993.5597;1852.343
5804620.0;2990.4415;1854.9852;2997.6697;1863.142;2991.6871;1853.5271;2992.6549;1851.3663;2989.3298;1848.2971;2983.9466;1851.4523;2976.5365;1845.557;2993.621;1852.2727
5804640.0;2990.5018;1855.1002;2997.6298;1863.167;2991.6824;1853.4935;2992.7266;1851.3077;2989.2265;1848.2921;2984.0046;1851.7693;2976.6142;1845.5772;2993.6568;1852.2068
5804660.0;2990.5721;1855.2235;2997.5417;1863.1194;2991.6624;1853.465;2992.7635;1851.2408;2989.1149;1848.2762;2984.0877;1852.061;2976.6589;1845.6062;2993.667;1852.1415
5804680.0;2990.6521;1855.3631;2997.389;1862.9504;2991.6335;1853.4399;2992.7736;1851.1613;2989.0025;1848.2424;2984.1982;1852.3195;2976.6689;1845.638;2993.6441;1852.0764
5804700.0;2990.7432;1855.5259;2997.1761;1862.6481;2991.6004;1853.4203;2992.766;1851.0656;2988.8953;1848.186;2984.332;1852.5483;2976.653;1845.6633;2993.5829;1852.0131
5804720.0;2990.8424;1855.7079;2996.929;1862.2561;2991.5666;1853.4074;2992.7466;1850.9564;2988.7956;1848.1096;2984.4791;1852.7581;2976.6271;1845.6729;2993.492;1851.9541
5804740.0;2990.9394;1855.8912;2996.6828;1861.8541;2991.5415;1853.3949;2992.7192;1850.8396;2988.7037;1848.0258;2984.6299;1852.9564;2976.6072;1845.6638;2993.394;1851.9035
