Time(sentisec);X_A(m);Y_A(m);X_B(m);Y_B(m);X_D(m);Y_D(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m);X_L(m);Y_L(m);X_M(m);Y_M(m)
3846940.0;2970.0927;1882.6594;2977.1706;1878.2294;2974.6089;1878.7774;2975.525;1877.6501;2976.7149;1878.627;2974.4539;1882.8018;2971.3513;1884.8029;2974.8537;1887.9436;2967.3995;1882.4403
3846960.0;2967.9676;1883.5391;2974.9039;1879.1544;2972.6518;1879.5149;2973.4837;1878.3965;2974.787;1879.5371;2972.2282;1883.4169;2969.0251;1885.274;2971.9323;1886.9784;2966.2658;1883.7359
3846980.0;2965.7253;1884.2658;2972.5652;1879.9452;2970.6157;1880.1292;2971.3559;1879.0083;2972.7605;1880.3149;2969.9131;1883.8745;2966.6103;1885.5998;2969.1079;1886.0684;2965.0279;1884.8903
3847000.0;2963.3669;1884.8128;2970.1706;1880.5842;2968.5126;1880.6134;2969.1545;1879.4739;2970.6434;1880.9422;2967.5229;1884.1629;2964.1195;1885.7595;2966.3466;1885.1956;2963.6418;1885.8182
3847020.0;2960.9016;1885.1481;2967.7148;1881.0467;2966.3542;1880.9542;2966.8936;1879.7788;2968.4378;1881.3931;2965.0716;1884.2649;2961.5666;1885.7264;2963.626;1884.3185;2962.07;1886.451
3847040.0;2958.3511;1885.2392;2965.1848;1881.3;2964.1509;1881.1268;2964.5897;1879.9088;2966.1435;1881.6339;2962.5744;1884.1626;2958.968;1885.4751;2960.9442;1883.3868;2960.3058;1886.7821
3847060.0;2955.7464;1885.0625;2962.5745;1881.3077;2961.9088;1881.0992;2962.2608;1879.85;2963.7657;1881.6313;2960.048;1883.8362;2956.3415;1884.9872;2958.313;1882.3552;2958.3842;1886.8741
3847080.0;2953.1211;1884.606;2959.8958;1881.0405;2959.6339;1880.8403;2959.9243;1879.5861;2961.3195;1881.3594;2957.5111;1883.2628;2953.7067;1884.2536;2955.7466;1881.1909;2956.3706;1886.8031
3847100.0;2950.5093;1883.868;2957.1774;1880.482;2957.3377;1880.3295;2957.5963;1879.0912;2958.8282;1880.8033;2954.9856;1882.4171;2951.0873;1883.2683;2953.2596;1879.8668;2954.3369;1886.5956
3847120.0;2947.9471;1882.8496;2954.4569;1879.6273;2955.0406;1879.557;2955.2927;1878.3306;2956.3193;1879.9551;2952.4967;1881.2799;2948.5116;1882.0231;2950.8686;1878.3593;2952.3445;1886.2126
3847140.0;2945.4691;1881.5525;2951.7709;1878.4742;2952.7688;1878.5198;2953.0316;1877.2692;2953.8244;1878.8103;2950.0723;1879.8443;2946.011;1880.5054;2948.5935;1876.6508;2950.4412;1885.5776
3847160.0;2943.102;1879.9789;2949.1521;1877.0184;2950.548;1877.2146;2950.835;1875.8853;2951.3801;1877.3651;2947.7419;1878.1179;2943.6174;1878.7038;2946.4524;1874.7345;2948.661;1884.6178
3847180.0;2940.8641;1878.1345;2946.63;1875.2565;2948.4009;1875.6379;2948.7246;1874.1783;2949.0269;1875.6193;2945.5353;1876.1154;2941.3643;1876.615;2944.4576;1872.6115;2947.0302;1883.2912
3847200.0;2938.7784;1876.0266;2944.233;1873.1942;2946.3492;1873.7889;2946.7197;1872.167;2946.8068;1873.5808;2943.4807;1873.8538;2939.2862;1874.2504;2942.618;1870.2846;2945.5728;1881.5996
3847220.0;2936.8844;1873.664;2941.9919;1870.8476;2944.4176;1871.6748;2944.837;1869.8839;2944.757;1871.2695;2941.604;1871.3505;2937.414;1871.6373;2940.9448;1867.7543;2944.3165;1879.5832
3847240.0;2935.2346;1871.0593;2939.9408;1868.2409;2942.633;1869.3091;2943.0961;1867.368;2942.9067;1868.7147;2939.9291;1868.6268;2935.7706;1868.8152;2939.4521;1865.0244;2943.283;1877.3021
3847260.0;2933.8739;1868.2365;2938.1195;1865.404;2941.0206;1866.7101;2941.5207;1864.6571;2941.276;1865.9495;2938.477;1865.7071;2934.3716;1865.8236;2938.1525;1862.1087;2942.469;1874.8255
3847280.0;2932.8234;1865.2317;2936.5756;1862.3688;2939.6008;1863.8998;2940.1367;1861.7819;2939.8787;1863.0052;2937.2652;1862.6192;2933.2295;1862.6962;2937.0534;1859.0313;2941.8359;1872.2302
3847300.0;2932.0804;1862.0871;2935.3656;1859.1598;2938.3893;1860.9075;2938.9655;1858.7641;2938.7257;1859.912;2936.3056;1859.3924;2932.3546;1859.4621;2936.1629;1855.8178;2941.3234;1869.5932
3847320.0;2931.6341;1858.8367;2934.5442;1855.7933;2937.4005;1857.7706;2938.0209;1855.6223;2937.8256;1856.7011;2935.6028;1856.0573;2931.752;1856.1501;2935.4947;1852.487;2940.8855;1866.9664
3847340.0;2931.4792;1855.5008;2934.1387;1852.2894;2936.6509;1854.5306;2937.3096;1852.3767;2937.1832;1853.4043;2935.157;1852.6423;2931.4211;1852.7871;2935.068;1849.0509;2940.5178;1864.3625
3847360.0;2931.6167;1852.0908;2934.1263;1848.6875;2936.1628;1851.2242;2936.8356;1849.053;2936.7987;1850.0504;2934.9643;1849.1708;2931.3617;1849.3919;2934.9025;1845.5217;2940.26;1861.7603
3847380.0;2932.0456;1848.6177;2934.4359;1845.0441;2935.9618;1847.8789;2936.6037;1845.6794;2936.6698;1846.6639;2935.0181;1845.6574;2931.5805;1845.9729;2935.0146;1841.9162;2940.1729;1859.1301
3847400.0;2932.7577;1845.0966;2934.9733;1841.4155;2936.0683;1844.514;2936.6198;1842.284;2936.7933;1843.2651;2935.3073;1842.1096;2932.0872;1842.5325;2935.4136;1838.2586;2940.3107;1856.4517
3847420.0;2933.7346;1841.5481;2935.6522;1837.8366;2936.4866;1841.1446;2936.8876;1838.894;2937.1656;1839.8689;2935.8168;1838.529;2932.8845;1839.0727;2936.0974;1834.58;2940.7024;1853.7174
3847440.0;2934.9523;1837.9986;2936.4185;1834.3145;2937.2027;1837.7831;2937.409;1835.5363;2937.7799;1836.4837;2936.5305;1834.9136;2933.961;1835.5923;2937.0497;1830.9152;2941.349;1850.9338
3847460.0;2936.3873;1834.4766;2937.259;1830.8354;2938.1894;1834.4386;2938.1841;1832.2345;2938.6241;1833.111;2937.438;1831.2617;2935.2969;1832.0833;2938.2454;1827.2961;2942.2334;1848.1176
3847480.0;2938.0253;1831.0043;2938.1932;1827.3817;2939.4175;1831.1186;2939.215;1829.0045;2939.6816;1829.7497;2938.5353;1827.5801;2936.8722;1828.5344;2939.6568;1823.7444;2943.3357;1845.2937
3847500.0;2939.8593;1827.595;2939.2583;1823.947;2940.8619;1827.8306;2940.5013;1825.8518;2940.9379;1826.4035;2939.8226;1823.8938;2938.6711;1824.9468;2941.2555;1820.2717;2944.6454;1842.4878
3847520.0;2941.8804;1824.2608;2940.4933;1820.5411;2942.5059;1824.5851;2942.0379;1822.7758;2942.3899;1823.0838;2941.3006;1820.2452;2940.6778;1821.3494;2943.016;1816.8879;2946.1639;1839.7173
3847540.0;2944.0697;1821.0211;2941.9323;1817.1874;2944.3418;1821.3973;2943.812;1819.776;2944.0467;1819.8101;2942.9744;1816.6833;2942.8757;1817.8009;2944.9252;1813.6063;2947.896;1836.9821
3847560.0;2946.4041;1817.9025;2943.6009;1813.9181;2946.3724;1818.2913;2945.8078;1816.859;2945.924;1816.608;2944.8566;1813.2492;2945.2494;1814.3762;2946.9868;1810.4439;2949.8402;1834.2622
3847580.0;2948.8668;1814.9312;2945.5152;1810.7692;2948.6056;1815.3026;2948.0084;1814.0409;2948.0355;1813.5088;2946.9661;1809.975;2947.7894;1811.1465;2949.2101;1807.4226;2951.9828;1831.5294
3847600.0;2951.4502;1812.1314;2947.6835;1807.7806;2951.0479;1812.4769;2950.3984;1811.3519;2950.3904;1810.5509;2949.3195;1806.892;2950.4891;1808.1679;2951.5916;1804.5737;2954.2994;1828.7712
3847620.0;2954.1477;1809.5262;2950.1087;1804.9983;2953.6954;1809.8608;2952.9627;1808.8322;2952.9898;1807.7807;2951.9233;1804.0408;2953.3374;1805.4792;2954.1072;1801.937;2956.7591;1826.0071
3847640.0;2956.945;1807.1418;2952.7865;1802.4741;2956.5289;1807.4913;2955.684;1806.524;2955.8216;1805.2482;2954.7696;1801.4724;2956.3152;1803.1044;2956.725;1799.5523;2959.3274;1823.287
3847660.0;2959.8194;1805.0047;2955.7001;1800.2543;2959.5135;1805.3881;2958.5393;1804.461;2958.8542;1802.9987;2957.8346;1799.2387;2959.397;1801.0566;2959.4194;1797.4455;2961.9678;1820.679
3847680.0;2962.7473;1803.1376;2958.8149;1798.3658;2962.603;1803.5548;2961.4976;1802.6629;2962.0384;1801.0645;2961.0791;1797.3804;2962.5544;1799.3341;2962.1757;1795.6274;2964.6446;1818.2523
3847700.0;2965.7122;1801.5549;2962.0783;1796.8146;2965.7462;1801.9877;2964.5222;1801.1366;2965.3159;1799.4595;2964.4521;1795.9182;2965.7573;1797.9216;2964.9838;1794.1005;2967.3282;1816.0518
3847720.0;2968.7076;1800.2585;2965.4273;1795.5999;2968.8969;1800.6805;2967.5772;1799.8805;2968.6327;1798.182;2967.8972;1794.8491;2968.9757;1796.7964;2967.8364;1792.8678;2970.0007;1814.078
3847740.0;2971.7362;1799.2357;2968.8001;1794.7257;2972.0213;1799.6253;2970.6306;1798.89;2971.9464;1797.2182;2971.362;1794.148;2972.1851;1795.942;2970.7305;1791.9335;2972.6558;1812.2912
3847760.0;2974.8033;1798.4624;2972.1475;1794.1907;2975.102;1798.8099;2973.6553;1798.1613;2975.2274;1796.5477;2974.8043;1793.7709;2975.3706;1795.3529;2973.668;1791.2977;2975.2964;1810.6539
3847780.0;2977.9037;1797.9095;2975.4377;1793.973;2978.1325;1798.2226;2976.6303;1797.6892;2978.4544;1796.1478;2978.194;1793.6626;2978.5236;1795.028;2976.6501;1790.9478;2977.9296;1809.1656
3847800.0;2981.0076;1797.5538;2978.651;1794.0273;2981.1091;1797.8626;2979.5439;1797.4622;2981.6102;1795.9957;2981.5093;1793.7678;2981.6367;1794.9581;2979.6689;1790.8566;2980.5608;1807.8531
3847820.0;2984.0622;1797.3831;2981.7734;1794.3023;2984.0207;1797.7448;2982.3908;1797.4597;2984.6803;1796.0693;2984.7358;1794.0425;2984.6989;1795.125;2982.7052;1790.9879;2983.1848;1806.7207
3847840.0;2987.0044;1797.4027;2984.7929;1794.7578;2986.848;1797.8902;2985.164;1797.6559;2987.6538;1796.346;2987.8637;1794.4613;2987.6951;1795.5065;2985.7329;1791.3119;2985.7766;1805.7426
3847860.0;2989.7712;1797.6372;2987.7011;1795.3681;2989.5673;1798.3096;2987.8481;1798.0277;2990.5218;1796.8065;2990.8872;1795.0184;2990.6091;1796.0807;2988.7237;1791.8156;2988.2955;1804.8768
3847880.0;2992.3055;1798.1283;2990.4921;1796.1179;2992.1556;1798.9948;2990.4222;1798.5627;2993.2761;1797.4374;2993.7995;1795.7202;2993.4238;1796.8312;2991.6485;1792.5024;2990.6989;1804.1863
3847900.0;2994.571;1798.9142;2993.1603;1796.9994;2994.5956;1799.9177;2992.8658;1799.2604;2995.905;1798.2344;2996.5873;1796.5734;2996.1198;1797.7538;2994.4756;1793.3833;2992.9619;1803.9019
3847920.0;2996.5784;1800.0023;2995.6956;1798.0144;2996.8773;1801.0397;2995.1642;1800.1253;2998.3927;1799.2021;2999.2305;1797.5787;2998.6728;1798.8571;2997.1701;1794.468;2995.0891;1804.3305
3847940.0;2998.3897;1801.3562;2998.0839;1799.1725;2998.9971;1802.3212;2997.3093;1801.1569;3000.7223;1800.3484;3001.7047;1798.7329;3001.0542;1800.1545;2999.6966;1795.7586;2997.1125;1805.5963
3847960.0;3000.082;1802.9104;3000.3107;1800.4831;3000.9554;1803.7298;2999.2968;1802.3443;3002.8809;1801.6749;3003.987;1800.0342;3003.2398;1801.6465;3002.0284;1797.2456;2999.0748;1807.4443
3847980.0;3001.7051;1804.5935;3002.3663;1801.9449;3002.7532;1805.2439;3001.1261;1803.6654;3004.8634;1803.168;3006.0632;1801.4802;3005.2197;1803.3077;3004.1551;1798.9036;3001.0025;1809.3657
3848000.0;3003.2705;1806.3421;3004.2512;1803.5378;3004.3946;1806.8447;3002.8024;1805.0909;3006.6744;1804.7976;3007.9362;1803.0587;3007.0014;1805.0925;3006.0896;1800.6872;3002.8844;1810.9586
3848020.0;3004.7736;1808.103;3005.9778;1805.2247;3005.8902;1808.5089;3004.3395;1806.5896;3008.3265;1806.523;3009.6282;1804.7449;3008.6041;1806.951;3007.867;1802.5333;3004.6789;1812.1428
3848040.0;3006.2132;1809.8391;3007.5692;1806.9606;3007.2588;1810.2061;3005.7609;1808.1353;3009.8369;1808.302;3011.1733;1806.5065;3010.0536;1808.8432;3009.5329;1804.3744;3006.3479;1813.0652
3848060.0;3007.5959;1811.5372;3009.0517;1808.7056;3008.5225;1811.907;3007.0951;1809.7112;3011.2223;1810.0993;3012.6035;1808.3143;3011.378;1810.7424;3011.123;1806.1616;3007.8858;1813.8841
3848080.0;3008.9307;1813.2067;3010.4485;1810.4344;3009.7013;1813.5893;3008.3701;1811.3089;3012.4969;1811.8907;3013.9373;1810.1476;3012.6056;1812.6298;3012.6418;1807.8894;3009.3213;1814.661
3848100.0;3010.2283;1814.8645;3011.7768;1812.1396;3010.8089;1815.2423;3009.6059;1812.9231;3013.6722;1813.665;3015.1788;1811.9955;3013.7582;1814.4914;3014.065;1809.5943;3010.6906;1815.3819
3848120.0;3011.5021;1816.5197;3013.0479;1813.8261;3011.8521;1816.8652;3010.8088;1814.5498;3014.7594;1815.4209;3016.3209;1813.8552;3014.8439;1816.3217;3015.3643;1811.326;3012.0074;1816.0461
3848140.0;3012.7654;1818.1688;3014.2664;1815.503;3012.8304;1818.4644;3011.9656;1816.186;3015.7679;1817.1632;3017.3528;1815.7287;3015.8579;1818.1258;3016.5303;1813.1133;3013.2613;1816.6738
3848160.0;3014.0241;1819.8046;3015.4264;1817.1795;3013.7349;1820.0495;3013.0436;1817.8282;3016.7014;1818.898;3018.2697;1817.6197;3016.7888;1819.9171;3017.5721;1814.9545;3014.4368;1817.3114
3848180.0;3015.2721;1821.4273;3016.5117;1818.8638;3014.5523;1821.6299;3014.0007;1819.4693;3017.5537;1820.6307;3019.0758;1819.5293;3017.6282;1821.7096;3018.5012;1816.8337;3015.5307;1817.999
3848200.0;3016.4928;1823.047;3017.4998;1820.5641;3015.2698;1823.2141;3014.8045;1821.1015;3018.309;1822.366;3019.7814;1821.4559;3018.3739;1823.5114;3019.3212;1818.7405;3016.5533;1818.7516
3848220.0;3017.6666;1824.6788;3018.3694;1822.2884;3015.8776;1824.8112;3015.4469;1822.7266;3018.9497;1824.11;3020.3924;1823.3961;3019.0277;1825.3245;3020.0306;1820.6753;3017.5149;1819.5629
3848240.0;3018.7777;1826.335;3019.1053;1824.0445;3016.3657;1826.4332;3015.9446;1824.3639;3019.4628;1825.8712;3020.9044;1825.3482;3019.5902;1827.1513;3020.6304;1822.6436;3018.4143;1820.4204
3848260.0;3019.8167;1828.0211;3019.6968;1825.8387;3016.7213;1828.0932;3016.3212;1826.042;3019.8417;1827.6584;3021.3009;1827.3143;3020.0531;1829.0016;3021.1238;1824.6504;3019.2387;1821.317
3848280.0;3020.7784;1829.7356;3020.1337;1827.6752;3016.9308;1829.8009;3016.5896;1827.782;3020.0817;1829.4805;3021.558;1829.299;3020.3983;1830.8886;3021.5128;1826.6972;3019.9713;1822.2562
3848300.0;3021.6589;1831.4712;3020.4024;1829.5529;3016.9841;1831.5574;3016.744;1829.5858;3020.1749;1831.3432;3021.6543;1831.3063;3020.6;1832.8205;3021.7945;1828.7807;3020.5962;1823.2538
3848320.0;3022.4553;1833.2186;3020.4883;1831.467;3016.8762;1833.3561;3016.7651;1831.4385;3020.1096;1833.2457;3021.5784;1833.3369;3020.6331;1834.7952;3021.9604;1830.8928;3021.0984;1824.3342
3848340.0;3023.1611;1834.9723;3020.3806;1833.4107;3016.6052;1835.1869;3016.6275;1833.3226;3019.8723;1835.1806;3021.3321;1835.3884;3020.4801;1836.8006;3021.998;1833.0213;3021.4596;1825.5336
3848360.0;3023.7621;1836.7356;3020.0744;1835.3747;3016.1688;1837.0404;3016.3085;1835.2276;3019.4512;1837.1358;3020.9246;1837.4552;3020.1356;1838.8174;3021.8932;1835.1548;3021.6575;1826.9097
3848380.0;3024.2207;1838.5297;3019.5682;1837.3456;3015.5658;1838.9067;3015.7971;1837.1499;3018.8378;1839.0973;3020.3653;1839.528;3019.6081;1840.8186;3021.6319;1837.2856;3021.6715;1828.5453
3848400.0;3024.4604;1840.4025;3018.8603;1839.3063;3014.7985;1840.7735;3015.0984;1839.0829;3018.0297;1841.0515;3019.6569;1841.5946;3018.9108;1842.7769;3021.2007;1839.4075;3021.4924;1830.5208
3848420.0;3024.3776;1842.4173;3017.9503;1841.24;3013.8767;1842.6259;3014.2268;1841.0118;3017.0306;1842.9838;3018.7931;1843.6412;3018.0499;1844.6768;3020.5861;1841.5138;3021.1273;1832.857
3848440.0;3023.8978;1844.6151;3016.8409;1843.1347;3012.817;1844.4528;3013.1952;1842.9158;3015.8525;1844.8802;3017.7617;1845.6504;3017.0201;1846.5219;3019.774;1843.5948;3020.5983;1835.4795
3848460.0;3023.0398;1846.9719;3015.5383;1844.9847;3011.6395;1846.2524;3012.0101;1844.7787;3014.5154;1846.7308;3016.553;1847.6006;3015.8131;1848.3296;3018.7523;1845.6383;3019.9301;1838.2415
3848480.0;3021.925;1849.3981;3014.0548;1846.7928;3010.3618;1848.0312;3010.6793;1846.5966;3013.0481;1848.5332;3015.1744;1849.4717;3014.4293;1850.1214;3017.5182;1847.6333;3019.1378;1840.9839
3848500.0;3020.6954;1851.7928;3012.4131;1848.569;3008.9965;1849.7979;3009.2192;1848.3765;3011.4847;1850.2941;3013.6554;1851.2596;3012.8804;1851.9142;3016.0847;1849.5748;3018.2221;1843.5858
3848520.0;3019.4163;1854.1015;3010.6481;1850.3276;3007.5521;1851.5589;3007.6543;1850.1269;3009.8584;1852.0276;3012.0416;1852.9836;3011.1871;1853.7151;3014.4812;1851.4702;3017.1788;1845.9846
3848540.0;3018.0479;1856.3274;3008.7987;1852.0807;3006.0368;1853.3176;3006.0083;1851.8506;3008.1948;1853.748;3010.3772;1854.6779;3009.3757;1855.5205;3012.7451;1853.3386;3016.009;1848.1719
3848560.0;3016.4974;1858.5046;3006.8968;1853.8348;3004.4597;1855.0759;3004.3005;1853.5466;3006.5098;1855.4635;3008.6904;1856.3707;3007.4777;1857.3182;3010.9127;1855.2006;3014.7235;1850.1734
3848580.0;3014.6992;1860.6691;3004.9605;1855.5911;3002.8301;1856.8357;3002.5462;1855.2181;3004.8095;1857.1764;3006.984;1858.0737;3005.5257;1859.0962;3009.0114;1857.066;3013.3234;1852.0262
3848600.0;3012.6701;1862.8455;3002.9981;1857.347;3001.1547;1858.5971;3000.7594;1856.8753;3003.092;1858.8876;3005.2359;1859.7856;3003.5474;1860.8501;3007.0585;1858.9294;3011.7774;1853.7601
3848620.0;3010.5023;1865.0425;3001.0156;1859.0988;2999.4368;1860.3588;2998.9522;1858.5322;3001.3496;1860.5977;3003.4121;1861.503;3001.5612;1862.5814;3005.0615;1860.7756;3010.0152;1855.3988
3848640.0;3008.3239;1867.2505;2999.0201;1860.843;2997.6775;1862.1208;2997.1317;1860.2001;2999.5714;1862.304;3001.4878;1863.2268;2999.574;1864.2934;3003.022;1862.5914;3007.9681;1856.9686
3848660.0;3006.2498;1869.4496;2997.0196;1862.5765;2995.8805;1863.8908;2995.3008;1861.8875;2997.7479;1864.0019;2999.4668;1864.9649;2997.5839;1865.9857;3000.9419;1864.3764;3005.6331;1858.5011
3848680.0;3004.3564;1871.6236;2995.025;1864.2969;2994.0581;1865.6866;2993.4611;1863.6017;2995.8779;1865.693;2997.3833;1866.7336;2995.5917;1867.6659;2998.8284;1866.1447;3003.1136;1860.0309
3848700.0;3002.6851;1873.7674;2993.0534;1865.9999;2992.2374;1867.5331;2991.6218;1865.3527;2993.976;1867.3936;2995.2911;1868.5585;2993.6139;1869.3599;2996.7005;1867.9224;3000.5883;1861.5912
3848720.0;3001.2479;1875.8882;2991.1368;1867.6886;2990.462;1869.4535;2989.8079;1867.1537;2992.0785;1869.1363;2993.2486;1870.4687;2991.7047;1871.1291;2994.5942;1869.7463;2998.2344;1863.2131
3848740.0;3000.0198;1878.0012;2989.3258;1869.3899;2988.787;1871.463;2988.0698;1869.0241;2990.2399;1870.9599;2991.313;1872.4876;2989.9649;1873.0721;2992.5635;1871.6614;2996.1629;1864.9194
3848760.0;2998.9446;1880.1214;2987.6856;1871.162;2987.2656;1873.5652;2986.4854;1870.9907;2988.5261;1872.8957;2989.5412;1874.62;2988.515;1875.2969;2990.6719;1873.7093;2994.4092;1866.7191
3848780.0;2997.9525;1882.2549;2986.2811;1873.0702;2985.9376;1875.7501;2985.1478;1873.0828;2987.0014;1874.9561;2987.9917;1876.8464;2987.4326;1877.8569;2988.9774;1875.9077;2992.961;1868.6084
3848800.0;2996.984;1884.3949;2985.1512;1875.1481;2984.8258;1877.9965;2984.1354;1875.3162;2985.7167;1877.1322;2986.7154;1879.1284;2986.693;1880.6905;2987.5194;1878.2381;2991.7924;1870.5796
3848820.0;2996.0083;1886.5279;2984.2998;1877.3717;2983.9402;1880.2769;2983.4772;1877.6755;2984.7002;1879.3993;2985.7431;1881.427;2986.1815;1883.631;2986.3206;1880.6552;2990.8806;1872.6276
3848840.0;2995.0267;1888.6454;2983.6892;1879.6914;2983.2834;1882.5639;2983.145;1880.1097;2983.9557;1881.7274;2985.0744;1883.7184;2985.7755;1886.493;2985.3924;1883.1094;2990.2141;1874.7444
3848860.0;2994.0725;1890.747;2983.252;1882.0756;2982.8501;1884.8341;2983.0801;1882.5489;2983.4675;1884.0874;2984.6851;1885.992;2985.4194;1889.1605;2984.7408;1885.5579;2989.7899;1876.908
3848880.0;2993.204;1892.8363;2982.9203;1884.5193;2982.6232;1887.0698;2983.2316;1884.9317;2983.2104;1886.4503;2984.5426;1888.2387;2985.1323;1891.6069;2984.3676;1887.9595;2989.6129;1879.0757
3848900.0;2992.5072;1894.9053;2982.6722;1887.0059;2982.5772;1889.2577;2983.5715;1887.2194;2983.1597;1888.7842;2984.6206;1890.4424;2984.9669;1893.8617;2984.2719;1890.2693;2989.6893;1881.1899
3848920.0;2992.1036;1896.9215;2982.563;1889.4701;2982.6873;1891.3847;2984.0852;1889.3938;2983.3;1891.053;2984.9043;1892.5801;2984.9701;1895.9681;2984.4484;1892.4476;2990.0232;1883.1915
3848940.0;2992.1456;1898.8231;2982.6965;1891.8108;2982.9444;1893.4297;2984.7612;1891.4451;2983.627;1893.2211;2985.3873;1894.6281;2985.1674;1897.9567;2984.8795;1894.4758;2990.6069;1885.037
3848960.0;2992.7621;1900.5332;2983.1536;1893.945;2983.3617;1895.3607;2985.5874;1893.3663;2984.1414;1895.2614;2986.0633;1896.5653;2985.5703;1899.8421;2985.532;1896.3596;2991.409;1886.7126
3848980.0;2993.9747;1901.9911;2983.9433;1895.8385;2983.9689;1897.1407;2986.553;1895.1553;2984.8382;1897.1571;2986.9194;1898.3764;2986.1753;1901.6197;2986.3651;1898.1155;2992.3658;1888.2398
3849000.0;2995.6545;1903.1798;2985.0134;1897.4966;2984.7918;1898.7428;2987.6407;1896.8165;2985.7024;1898.9012;2987.9321;1900.0541;2986.9701;1903.2738;2987.3433;1899.754;2993.3944;1889.6647
3849020.0;2997.5752;1904.1319;2986.2881;1898.9411;2985.8309;1900.1601;2988.8268;1898.3566;2986.7138;1900.4916;2989.0741;1901.5972;2987.9377;1904.7859;2988.4433;1901.2745;2994.4248;1891.0343
3849040.0;2999.5246;1904.9022;2987.6993;1900.1986;2987.0555;1901.4055;2990.0883;1899.7778;2987.854;1901.9292;2990.3214;1903.0039;2989.0586;1906.1454;2989.6534;1902.6682;2995.4353;1892.3714
3849060.0;3001.3859;1905.535;2989.2027;1901.2947;2988.4189;1902.4993;2991.4123;1901.0726;2989.1079;1903.2187;2991.6592;1904.2686;2990.3148;1907.3555;2990.9689;1903.9217;2996.4554;1893.6675
3849080.0;3003.1415;1906.0509;2990.7764;1902.2517;2989.8804;1903.4533;2992.7965;1902.226;2990.4622;1904.3679;2993.082;1905.3831;2991.6932;1908.4283;2992.3869;1905.0207;2997.5326;1894.9008
3849100.0;3004.8226;1906.467;2992.4177;1903.0757;2991.4159;1904.2626;2994.2435;1903.22;2991.9064;1905.3836;2994.5917;1906.3399;2993.1866;1909.3702;2993.9009;1905.9552;2998.6924;1896.0581
3849120.0;3006.4551;1906.8226;2994.1294;1903.7573;2993.0156;1904.9075;2995.7565;1904.0396;2993.4369;1906.2623;2996.1932;1907.1327;2994.7913;1910.1751;2995.499;1906.7209;2999.9262;1897.1394
3849140.0;3008.0374;1907.1789;2995.9128;1904.2764;2994.6759;1905.3626;2997.3389;1904.6714;2995.0585;1906.9847;2997.8902;1907.7545;2996.5005;1910.8305;2997.1688;1907.3172;3001.2101;1898.1403
3849160.0;3009.5442;1907.5937;2997.7673;1904.6085;2996.3932;1905.6057;2998.9937;1905.0994;2996.7813;1907.5202;2999.6797;1908.1968;2998.3018;1911.3277;2998.9042;1907.742;3002.5345;1899.0343
3849180.0;3010.9538;1908.0915;2999.6899;1904.7321;2998.1615;1905.6189;3000.7187;1905.3053;2998.6146;1907.8376;3001.5503;1908.4501;3000.1793;1911.6614;3000.7042;1907.9925;3003.9115;1899.7766
3849200.0;3012.2669;1908.6596;3001.6725;1904.6366;2999.9712;1905.3868;3002.504;1905.274;3000.5598;1907.914;3003.4853;1908.5055;3002.1157;1911.8222;3002.5671;1908.0675;3005.3611;1900.3298
3849220.0;3013.509;1909.2642;3003.6994;1904.3263;3001.8086;1904.8946;3004.3333;1905.0021;3002.6054;1907.7369;3005.466;1908.3545;3004.0914;1911.7925;3004.4826;1907.9687;3006.8909;1900.6873
3849240.0;3014.7203;1909.862;3005.7492;1903.8167;3003.657;1904.1346;3006.189;1904.4952;3004.7254;1907.3052;3007.4755;1907.99;3006.089;1911.5499;3006.4326;1907.698;3008.4885;1900.88
3849260.0;3015.9472;1910.4022;3007.8028;1903.1231;3005.4978;1903.1144;3008.0557;1903.7557;3006.8848;1906.6281;3009.4983;1907.4083;3008.0976;1911.0761;3008.3973;1907.2537;3010.1284;1900.9648
3849280.0;3017.2377;1910.8051;3009.8483;1902.2537;3007.3125;1901.8604;3009.9204;1902.7786;3009.0468;1905.7206;3011.5192;1906.6119;3010.1151;1910.3586;3010.3611;1906.6289;3011.787;1901.0058
3849300.0;3018.6354;1910.943;3011.8808;1901.2116;3009.0855;1900.4082;3011.7702;1901.5605;3011.1775;1904.5967;3013.5235;1905.6078;3012.1405;1909.391;3012.3132;1905.8129;3013.4495;1901.0589
