Time(sentisec);X_A(m);Y_A(m);X_L(m);Y_L(m);X_B(m);Y_B(m);X_C(m);Y_C(m);X_D(m);Y_D(m);X_E(m);Y_E(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_J(m);Y_J(m)
2230040.0;2998.8433;1849.8332;3000.7568;1849.7831;2995.6247;1849.7947;2984.4344;1865.6866;3003.5583;1846.2672;2995.1982;1846.0533;3002.2723;1843.983;3004.181;1839.8338;2995.6503;1841.8612;3012.9201;1878.8699
2230060.0;2998.7571;1849.8994;3000.7863;1849.8233;2995.6093;1850.0194;2984.8573;1865.6832;3003.4969;1846.6164;2995.2329;1845.9151;3002.157;1843.9992;3004.1807;1839.8093;2995.68;1841.9879;3012.9958;1878.9785
2230060.0;2998.7571;1849.8994;3000.7863;1849.8233;2995.6093;1850.0194;2984.8573;1865.6832;3003.4969;1846.6164;2995.2329;1845.9151;3002.157;1843.9992;3004.1807;1839.8093;2995.68;1841.9879;3012.9958;1878.9785
2230080.0;2998.6679;1849.9572;3000.821;1849.8493;2995.586;1850.2551;2985.2376;1865.6461;3003.446;1847.0706;2995.2599;1845.7933;3002.0352;1843.9852;3004.1795;1839.7924;2995.7109;1842.1245;3013.0715;1879.0871
2230080.0;2998.6679;1849.9572;3000.821;1849.8493;2995.586;1850.2551;2985.2376;1865.6461;3003.446;1847.0706;2995.2599;1845.7933;3002.0352;1843.9852;3004.1795;1839.7924;2995.7109;1842.1245;3013.0715;1879.0871
2230100.0;2998.5814;1849.9996;3000.8554;1849.8487;2995.5576;1850.5038;2985.5662;1865.563;3003.4089;1847.6526;2995.2843;1845.6861;3001.9112;1843.9415;3004.1758;1839.7829;2995.7389;1842.2845;3013.1472;1879.1957
2230100.0;2998.5814;1849.9996;3000.8554;1849.8487;2995.5576;1850.5038;2985.5662;1865.563;3003.4089;1847.6526;2995.2843;1845.6861;3001.9112;1843.9415;3004.1758;1839.7829;2995.7389;1842.2845;3013.1472;1879.1957
2230120.0;2998.4993;1850.0192;3000.8853;1849.8138;2995.5274;1850.761;2985.8454;1865.4168;3003.3843;1848.3558;2995.3101;1845.5923;3001.787;1843.8678;3004.1668;1839.7787;2995.7642;1842.469;3013.2229;1879.3043
2230120.0;2998.4993;1850.0192;3000.8853;1849.8138;2995.5274;1850.761;2985.8454;1865.4168;3003.3843;1848.3558;2995.3101;1845.5923;3001.787;1843.8678;3004.1668;1839.7787;2995.7642;1842.469;3013.2229;1879.3043
2230140.0;2998.4181;1850.0117;3000.909;1849.7473;2995.497;1851.0196;2986.087;1865.179;3003.368;1849.1441;2995.3362;1845.5123;3001.6658;1843.7635;3004.1501;1839.7774;2995.7912;1842.6647;3013.2986;1879.4128
2230140.0;2998.4181;1850.0117;3000.909;1849.7473;2995.497;1851.0196;2986.087;1865.179;3003.368;1849.1441;2995.3362;1845.5123;3001.6658;1843.7635;3004.1501;1839.7774;2995.7912;1842.6647;3013.2986;1879.4128
2230160.0;2998.3295;1849.9831;3000.9254;1849.6608;2995.4667;1851.2766;2986.3149;1864.8155;3003.3568;1849.965;2995.3586;1845.4479;3001.5543;1843.6305;3004.1258;1839.7769;2995.8251;1842.8524;3013.3742;1879.5214
2230160.0;2998.3295;1849.9831;3000.9254;1849.6608;2995.4667;1851.2766;2986.3149;1864.8155;3003.3568;1849.965;2995.3586;1845.4479;3001.5543;1843.6305;3004.1258;1839.7769;2995.8251;1842.8524;3013.3742;1879.5214
2230180.0;2998.225;1849.9491;3000.9351;1849.5669;2995.438;1851.533;2986.5612;1864.3031;3003.3511;1850.7688;2995.3738;1845.4007;3001.4675;1843.4737;3004.0985;1839.7774;2995.8675;1843.0201;3013.4503;1879.6322
2230180.0;2998.225;1849.9491;3000.9351;1849.5669;2995.438;1851.533;2986.5612;1864.3031;3003.3511;1850.7688;2995.3738;1845.4007;3001.4675;1843.4737;3004.0985;1839.7774;2995.8675;1843.0201;3013.4503;1879.6322
2230200.0;2998.0996;1849.9246;3000.9417;1849.4744;2995.4137;1851.7905;2986.851;1863.6577;3003.354;1851.523;2995.3822;1845.3679;3001.4311;1843.3014;3004.0754;1839.7792;2995.9154;1843.168;3013.5274;1879.7506
2230200.0;2998.0996;1849.9246;3000.9417;1849.4744;2995.4137;1851.7905;2986.851;1863.6577;3003.354;1851.523;2995.3822;1845.3679;3001.4311;1843.3014;3004.0754;1839.7792;2995.9154;1843.168;3013.5274;1879.7506
2230220.0;2997.9531;1849.912;3000.9513;1849.3899;2995.3951;1852.0471;2987.1844;1862.9409;3003.3714;1852.2159;2995.3867;1845.3402;3001.4717;1843.1208;3004.0624;1839.7847;2995.9641;1843.3041;3013.6067;1879.8881
2230220.0;2997.9531;1849.912;3000.9513;1849.3899;2995.3951;1852.0471;2987.1844;1862.9409;3003.3714;1852.2159;2995.3867;1845.3402;3001.4717;1843.1208;3004.0624;1839.7847;2995.9641;1843.3041;3013.6067;1879.8881
2230240.0;2997.7911;1849.8995;3000.9698;1849.3174;2995.3797;1852.2981;2987.5359;1862.2277;3003.4107;1852.8544;2995.3912;1845.3049;3001.5987;1842.9359;3004.0624;1839.7979;2996.0103;1843.4365;3013.6898;1880.0646
2230240.0;2997.7911;1849.8995;3000.9698;1849.3174;2995.3797;1852.2981;2987.5359;1862.2277;3003.4107;1852.8544;2995.3912;1845.3049;3001.5987;1842.9359;3004.0624;1839.7979;2996.0103;1843.4365;3013.6898;1880.0646
2230260.0;2997.6225;1849.8638;3000.9982;1849.2579;2995.3637;1852.5407;2987.8718;1861.5642;3003.477;1853.4595;2995.3999;1845.2509;3001.7889;1842.7461;3004.0751;1839.8226;2996.0533;1843.5694;3013.7757;1880.2944
2230260.0;2997.6225;1849.8638;3000.9982;1849.2579;2995.3637;1852.5407;2987.8718;1861.5642;3003.477;1853.4595;2995.3999;1845.2509;3001.7889;1842.7461;3004.0751;1839.8226;2996.0533;1843.5694;3013.7757;1880.2944
2230280.0;2997.4568;1849.7806;3001.0332;1849.2071;2995.3463;1852.7767;2988.1687;1860.9572;3003.5702;1854.0551;2995.4162;1845.1719;3001.9927;1842.548;3004.097;1839.8585;2996.0923;1843.7028;3013.8583;1880.5616
2230280.0;2997.4568;1849.7806;3001.0332;1849.2071;2995.3463;1852.7767;2988.1687;1860.9572;3003.5702;1854.0551;2995.4162;1845.1719;3001.9927;1842.548;3004.097;1839.8585;2996.0923;1843.7028;3013.8583;1880.5616
2230300.0;2997.3;1849.6366;3001.0697;1849.1603;2995.3314;1853.009;2988.4173;1860.3971;3003.6846;1854.6507;2995.4417;1845.0685;3002.1606;1842.3393;3004.1205;1839.8992;2996.1257;1843.832;3013.9273;1880.8097
2230300.0;2997.3;1849.6366;3001.0697;1849.1603;2995.3314;1853.009;2988.4173;1860.3971;3003.6846;1854.6507;2995.4417;1845.0685;3002.1606;1842.3393;3004.1205;1839.8992;2996.1257;1843.832;3013.9273;1880.8097
2230320.0;2997.1523;1849.4398;3001.1023;1849.116;2995.3244;1853.237;2988.6136;1859.8808;3003.8117;1855.2297;2995.4749;1844.9475;3002.2667;1842.1216;3004.1359;1839.9355;2996.1514;1843.9484;3013.9767;1880.9741
2230320.0;2997.1523;1849.4398;3001.1023;1849.116;2995.3244;1853.237;2988.6136;1859.8808;3003.8117;1855.2297;2995.4749;1844.9475;3002.2667;1842.1216;3004.1359;1839.9355;2996.1514;1843.9484;3013.9767;1880.9741
2230340.0;2997.0081;1849.2193;3001.1267;1849.0743;2995.327;1853.4565;2988.7504;1859.4165;3003.9427;1855.7578;2995.5119;1844.8211;3002.3134;1841.9043;3004.1362;1839.9618;2996.1709;1844.0421;3014.0123;1881.0367
2230340.0;2997.0081;1849.2193;3001.1267;1849.0743;2995.327;1853.4565;2988.7504;1859.4165;3003.9427;1855.7578;2995.5119;1844.8211;3002.3134;1841.9043;3004.1362;1839.9618;2996.1709;1844.0421;3014.0123;1881.0367
2230360.0;2996.859;1849.0117;3001.1394;1849.0308;2995.3367;1853.665;2988.8153;1859.017;3004.0694;1856.2093;2995.5481;1844.703;3002.3203;1841.7015;3004.1221;1839.98;2996.1921;1844.1044;3014.0506;1881.0449
2230360.0;2996.859;1849.0117;3001.1394;1849.0308;2995.3367;1853.665;2988.8153;1859.017;3004.0694;1856.2093;2995.5481;1844.703;3002.3203;1841.7015;3004.1221;1839.98;2996.1921;1844.1044;3014.0506;1881.0449
2230380.0;2996.6977;1848.8392;3001.1385;1848.9711;2995.3467;1853.8637;2988.7942;1858.6886;3004.1869;1856.5863;2995.5779;1844.6041;3002.3096;1841.5274;3004.1022;1839.9976;2996.2282;1844.1309;3014.1085;1881.0732
2230380.0;2996.6977;1848.8392;3001.1385;1848.9711;2995.3467;1853.8637;2988.7942;1858.6886;3004.1869;1856.5863;2995.5779;1844.6041;3002.3096;1841.5274;3004.1022;1839.9976;2996.2282;1844.1309;3014.1085;1881.0732
2230400.0;2996.52;1848.6994;3001.1233;1848.8766;2995.348;1854.0579;2988.6795;1858.4345;3004.296;1856.915;2995.5953;1844.5306;3002.2977;1841.3936;3004.089;1840.0218;2996.2887;1844.1246;3014.1982;1881.1845
2230400.0;2996.52;1848.6994;3001.1233;1848.8766;2995.348;1854.0579;2988.6795;1858.4345;3004.296;1856.915;2995.5953;1844.5306;3002.2977;1841.3936;3004.089;1840.0218;2996.2887;1844.1246;3014.1982;1881.1845
2230420.0;2996.3259;1848.5719;3001.0942;1848.7363;2995.3312;1854.254;2988.4791;1858.2536;3004.4013;1857.2265;2995.5964;1844.4854;3002.2952;1841.3111;3004.0924;1840.0553;2996.3697;1844.0964;3014.3309;1881.4285
2230420.0;2996.3259;1848.5719;3001.0942;1848.7363;2995.3312;1854.254;2988.4791;1858.2536;3004.4013;1857.2265;2995.5964;1844.4854;3002.2952;1841.3111;3004.0924;1840.0553;2996.3697;1844.0964;3014.3309;1881.4285
2230440.0;2996.1192;1848.4356;3001.0545;1848.5575;2995.2902;1854.456;2988.2213;1858.1427;3004.5053;1857.5366;2995.5827;1844.4684;3002.31;1841.2948;3004.1154;1840.0939;2996.4532;1844.0631;3014.5208;1881.8555
2230440.0;2996.1192;1848.4356;3001.0545;1848.5575;2995.2902;1854.456;2988.2213;1858.1427;3004.5053;1857.5366;2995.5827;1844.4684;3002.31;1841.2948;3004.1154;1840.0939;2996.4532;1844.0631;3014.5208;1881.8555
2230460.0;2995.9068;1848.2783;3001.0114;1848.3636;2995.2259;1854.661;2987.9472;1858.0924;3004.604;1857.8453;2995.5607;1844.4773;3002.3472;1841.3605;3004.154;1840.1316;2996.5147;1844.0406;3014.7783;1882.5047
2230460.0;2995.9068;1848.2783;3001.0114;1848.3636;2995.2259;1854.661;2987.9472;1858.0924;3004.604;1857.8453;2995.5607;1844.4773;3002.3472;1841.3605;3004.154;1840.1316;2996.5147;1844.0406;3014.7783;1882.5047
2230480.0;2995.696;1848.0966;3000.9745;1848.1791;2995.1457;1854.8591;2987.6926;1858.0824;3004.6899;1858.146;2995.5386;1844.5064;3002.4054;1841.5117;3004.2006;1840.1664;2996.5354;1844.0371;3015.0968;1883.3639
2230480.0;2995.696;1848.0966;3000.9745;1848.1791;2995.1457;1854.8591;2987.6926;1858.0824;3004.6899;1858.146;2995.5386;1844.5064;3002.4054;1841.5117;3004.2006;1840.1664;2996.5354;1844.0371;3015.0968;1883.3639
2230500.0;2995.4903;1847.8895;3000.9524;1848.0131;2995.0592;1855.0393;2987.4715;1858.0858;3004.7596;1858.4382;2995.52;1844.5484;3002.4747;1841.7267;3004.2488;1840.2023;2996.5091;1844.0524;3015.4469;1884.3487
2230500.0;2995.4903;1847.8895;3000.9524;1848.0131;2995.0592;1855.0393;2987.4715;1858.0858;3004.7596;1858.4382;2995.52;1844.5484;3002.4747;1841.7267;3004.2488;1840.2023;2996.5091;1844.0524;3015.4469;1884.3487
2230520.0;2995.2895;1847.6562;3000.949;1847.8578;2994.9731;1855.1971;2987.2728;1858.0812;3004.8199;1858.7348;2995.5027;1844.5982;3002.5413;1841.963;3004.2965;1840.2445;2996.443;1844.0821;3015.7856;1885.3334
2230520.0;2995.2895;1847.6562;3000.949;1847.8578;2994.9731;1855.1971;2987.2728;1858.0812;3004.8199;1858.7348;2995.5027;1844.5982;3002.5413;1841.963;3004.2965;1840.2445;2996.443;1844.0821;3015.7856;1885.3334
2230540.0;2995.092;1847.3976;3000.9619;1847.7028;2994.8908;1855.3344;2987.0746;1858.0605;3004.8829;1859.0595;2995.4807;1844.6584;3002.596;1842.1773;3004.3455;1840.2939;2996.3524;1844.1284;3016.0705;1886.2003
2230540.0;2995.092;1847.3976;3000.9619;1847.7028;2994.8908;1855.3344;2987.0746;1858.0605;3004.8829;1859.0595;2995.4807;1844.6584;3002.596;1842.1773;3004.3455;1840.2939;2996.3524;1844.1284;3016.0705;1886.2003
2230560.0;2994.8997;1847.1185;3000.9836;1847.5497;2994.8147;1855.454;2986.864;1858.0247;3004.9574;1859.436;2995.4494;1844.7355;3002.6361;1842.3457;3004.3991;1840.3472;2996.2513;1844.2074;3016.2727;1886.8748
2230560.0;2994.8997;1847.1185;3000.9836;1847.5497;2994.8147;1855.454;2986.864;1858.0247;3004.9574;1859.436;2995.4494;1844.7355;3002.6361;1842.3457;3004.3991;1840.3472;2996.2513;1844.2074;3016.2727;1886.8748
2230580.0;2994.7187;1846.8272;3001.0057;1847.4131;2994.7471;1855.5545;2986.6458;1857.9714;3005.0449;1859.8799;2995.4086;1844.8311;3002.6635;1842.468;3004.4593;1840.399;2996.1447;1844.3414;3016.3845;1887.3321
2230580.0;2994.7187;1846.8272;3001.0057;1847.4131;2994.7471;1855.5545;2986.6458;1857.9714;3005.0449;1859.8799;2995.4086;1844.8311;3002.6635;1842.468;3004.4593;1840.399;2996.1447;1844.3414;3016.3845;1887.3321
2230600.0;2994.556;1846.5325;3001.024;1847.3078;2994.6893;1855.6339;2986.4354;1857.8877;3005.1431;1860.3941;2995.3632;1844.935;3002.6801;1842.5569;3004.5275;1840.4443;2996.0306;1844.5439;3016.4201;1887.5903
2230600.0;2994.556;1846.5325;3001.024;1847.3078;2994.6893;1855.6339;2986.4354;1857.8877;3005.1431;1860.3941;2995.3632;1844.935;3002.6801;1842.5569;3004.5275;1840.4443;2996.0306;1844.5439;3016.4201;1887.5903
2230620.0;2994.4153;1846.2416;3001.04;1847.234;2994.6402;1855.6926;2986.2494;1857.7585;3005.2522;1860.9711;2995.3196;1845.029;3002.6867;1842.6253;3004.6049;1840.4787;2995.9073;1844.8058;3016.4068;1887.696
2230620.0;2994.4153;1846.2416;3001.04;1847.234;2994.6402;1855.6926;2986.2494;1857.7585;3005.2522;1860.9711;2995.3196;1845.029;3002.6867;1842.6253;3004.6049;1840.4787;2995.9073;1844.8058;3016.4068;1887.696
2230640.0;2994.2967;1845.9587;3001.0575;1847.1798;2994.5981;1855.7338;2986.1003;1857.5784;3005.3725;1861.6023;2995.281;1845.0982;3002.6851;1842.68;3004.6906;1840.5006;2995.7775;1845.0973;3016.374;1887.7159
2230640.0;2994.2967;1845.9587;3001.0575;1847.1798;2994.5981;1855.7338;2986.1003;1857.5784;3005.3725;1861.6023;2995.281;1845.0982;3002.6851;1842.68;3004.6906;1840.5006;2995.7775;1845.0973;3016.374;1887.7159
2230660.0;2994.1972;1845.6858;3001.0773;1847.13;2994.5624;1855.7616;2985.9962;1857.3553;3005.5003;1862.2819;2995.2461;1845.1394;3002.6799;1842.7236;3004.7813;1840.5122;2995.6469;1845.3834;3016.3441;1887.722
2230660.0;2994.1972;1845.6858;3001.0773;1847.13;2994.5624;1855.7616;2985.9962;1857.3553;3005.5003;1862.2819;2995.2461;1845.1394;3002.6799;1842.7236;3004.7813;1840.5122;2995.6469;1845.3834;3016.3441;1887.722
2230680.0;2994.1117;1845.423;3001.0945;1847.0762;2994.533;1855.7789;2985.9376;1857.1054;3005.6279;1863.0086;2995.2111;1845.1591;3002.677;1842.7594;3004.8728;1840.5183;2995.5203;1845.642;3016.3313;1887.7771
2230680.0;2994.1117;1845.423;3001.0945;1847.0762;2994.533;1855.7789;2985.9376;1857.1054;3005.6279;1863.0086;2995.2111;1845.1591;3002.677;1842.7594;3004.8728;1840.5183;2995.5203;1845.642;3016.3313;1887.7771
2230700.0;2994.0336;1845.1693;3001.1014;1847.0177;2994.5072;1855.7886;2985.9142;1856.8502;3005.751;1863.7834;2995.1731;1845.1666;3002.6827;1842.7927;3004.9618;1840.5248;2995.401;1845.8674;3016.3412;1887.9187
2230700.0;2994.0336;1845.1693;3001.1014;1847.0177;2994.5072;1855.7886;2985.9142;1856.8502;3005.751;1863.7834;2995.1731;1845.1666;3002.6827;1842.7927;3004.9618;1840.5248;2995.401;1845.8674;3016.3412;1887.9187
2230720.0;2993.9565;1844.9238;3001.0945;1846.9577;2994.4788;1855.7954;2985.9092;1856.6175;3005.872;1864.6062;2995.1313;1845.1688;3002.7003;1842.8254;3005.0478;1840.5368;2995.2913;1846.0649;3016.3728;1888.1486
2230720.0;2993.9565;1844.9238;3001.0945;1846.9577;2994.4788;1855.7954;2985.9092;1856.6175;3005.872;1864.6062;2995.1313;1845.1688;3002.7003;1842.8254;3005.0478;1840.5368;2995.2913;1846.0649;3016.3728;1888.1486
2230740.0;2993.8768;1844.6871;3001.0778;1846.8992;2994.4407;1855.8059;2985.9092;1856.4403;3005.9964;1865.471;2995.0853;1845.1692;3002.7287;1842.8516;3005.1298;1840.5589;2995.1924;1846.2417;3016.4208;1888.442
2230740.0;2993.8768;1844.6871;3001.0778;1846.8992;2994.4407;1855.8059;2985.9092;1856.4403;3005.9964;1865.471;2995.0853;1845.1692;3002.7287;1842.8516;3005.1298;1840.5589;2995.1924;1846.2417;3016.4208;1888.442
2230760.0;2993.7931;1844.4613;3001.0602;1846.8423;2994.3875;1855.8278;2985.9139;1856.3487;3006.1263;1866.3625;2995.0359;1845.1692;3002.7601;1842.8606;3005.2055;1840.5911;2995.1049;1846.4011;3016.4809;1888.7699
2230760.0;2993.7931;1844.4613;3001.0602;1846.8423;2994.3875;1855.8278;2985.9139;1856.3487;3006.1263;1866.3625;2995.0359;1845.1692;3002.7601;1842.8606;3005.2055;1840.5911;2995.1049;1846.4011;3016.4809;1888.7699
2230780.0;2993.7054;1844.2458;3001.0498;1846.7798;2994.3183;1855.8674;2985.9359;1856.3587;3006.2606;1867.2583;2994.9849;1845.1692;3002.7843;1842.8457;3005.2681;1840.63;2995.0297;1846.5447;3016.554;1889.1167
2230780.0;2993.7054;1844.2458;3001.0498;1846.7798;2994.3183;1855.8674;2985.9359;1856.3587;3006.2606;1867.2583;2994.9849;1845.1692;3002.7843;1842.8457;3005.2681;1840.63;2995.0297;1846.5447;3016.554;1889.1167
2230800.0;2993.6138;1844.0337;3001.0515;1846.6963;2994.2366;1855.9243;2985.9892;1856.4655;3006.399;1868.137;2994.9354;1845.1692;3002.7943;1842.8104;3005.3074;1840.6725;2994.9696;1846.6718;3016.6482;1889.4846
2230800.0;2993.6138;1844.0337;3001.0515;1846.6963;2994.2366;1855.9243;2985.9892;1856.4655;3006.399;1868.137;2994.9354;1845.1692;3002.7943;1842.8104;3005.3074;1840.6725;2994.9696;1846.6718;3016.6482;1889.4846
2230820.0;2993.5201;1843.8139;3001.0681;1846.5723;2994.1485;1855.9896;2986.0782;1856.6439;3006.541;1868.9821;2994.8897;1845.1692;3002.7908;1842.7649;3005.317;1840.7198;2994.9278;1846.7827;3016.7762;1889.8854
2230820.0;2993.5201;1843.8139;3001.0681;1846.5723;2994.1485;1855.9896;2986.0782;1856.6439;3006.541;1868.9821;2994.8897;1845.1692;3002.7908;1842.7649;3005.317;1840.7198;2994.9278;1846.7827;3016.7762;1889.8854
2230840.0;2993.4263;1843.5746;3001.1023;1846.3917;2994.0614;1856.0551;2986.1924;1856.8575;3006.6829;1869.7795;2994.8493;1845.1696;3002.78;1842.7218;3005.3038;1840.7736;2994.9045;1846.88;3016.9505;1890.335
2230840.0;2993.4263;1843.5746;3001.1023;1846.3917;2994.0614;1856.0551;2986.1924;1856.8575;3006.6829;1869.7795;2994.8493;1845.1696;3002.78;1842.7218;3005.3038;1840.7736;2994.9045;1846.88;3016.9505;1890.335
2230860.0;2993.3327;1843.3082;3001.1565;1846.1488;2993.981;1856.12;2986.3117;1857.0725;3006.8177;1870.5125;2994.8161;1845.1713;3002.7695;1842.6906;3005.2898;1840.8275;2994.8972;1846.9668;3017.1763;1890.8474
2230860.0;2993.3327;1843.3082;3001.1565;1846.1488;2993.981;1856.12;2986.3117;1857.0725;3006.8177;1870.5125;2994.8161;1845.1713;3002.7695;1842.6906;3005.2898;1840.8275;2994.8972;1846.9668;3017.1763;1890.8474
2230880.0;2993.2385;1843.0107;3001.2327;1845.8512;2993.9094;1856.1864;2986.4144;1857.2694;3006.9391;1871.161;2994.7937;1845.1767;3002.7645;1842.674;3005.2993;1840.8692;2994.9045;1847.0415;3017.4596;1891.4518
2230880.0;2993.2385;1843.0107;3001.2327;1845.8512;2993.9094;1856.1864;2986.4144;1857.2694;3006.9391;1871.161;2994.7937;1845.1767;3002.7645;1842.674;3005.2993;1840.8692;2994.9045;1847.0415;3017.4596;1891.4518
2230900.0;2993.144;1842.6799;3001.332;1845.5154;2993.8447;1856.2484;2986.4838;1857.4468;3007.0422;1871.705;2994.7855;1845.1899;3002.7669;1842.6661;3005.3425;1840.889;2994.9276;1847.0976;3017.8152;1892.2008
2230900.0;2993.144;1842.6799;3001.332;1845.5154;2993.8447;1856.2484;2986.4838;1857.4468;3007.0422;1871.705;2994.7855;1845.1899;3002.7669;1842.6661;3005.3425;1840.889;2994.9276;1847.0976;3017.8152;1892.2008
2230920.0;2993.0499;1842.3167;3001.4537;1845.1589;2993.7812;1856.2861;2986.5104;1857.6162;3007.1199;1872.1262;2994.7926;1845.2157;3002.7747;1842.6587;3005.4114;1840.8856;2994.968;1847.1288;3018.2619;1893.1523
2230920.0;2993.0499;1842.3167;3001.4537;1845.1589;2993.7812;1856.2861;2986.5104;1857.6162;3007.1199;1872.1262;2994.7926;1845.2157;3002.7747;1842.6587;3005.4114;1840.8856;2994.968;1847.1288;3018.2619;1893.1523
2230940.0;2992.9563;1841.9284;3001.5932;1844.7959;2993.7128;1856.2765;2986.4942;1857.7906;3007.1612;1872.408;2994.8121;1845.2554;3002.7851;1842.6512;3005.4901;1840.8627;2995.023;1847.1345;3018.7924;1894.3
2230940.0;2992.9563;1841.9284;3001.5932;1844.7959;2993.7128;1856.2765;2986.4942;1857.7906;3007.1612;1872.408;2994.8121;1845.2554;3002.7851;1842.6512;3005.4901;1840.8627;2995.023;1847.1345;3018.7924;1894.3
2230960.0;2992.8625;1841.5283;3001.7433;1844.4349;2993.6388;1856.2083;2986.4448;1857.9743;3007.1544;1872.5381;2994.8387;1845.3028;3002.7983;1842.6513;3005.5671;1840.826;2995.0842;1847.1216;3019.346;1895.5121
2230960.0;2992.8625;1841.5283;3001.7433;1844.4349;2993.6388;1856.2083;2986.4448;1857.9743;3007.1544;1872.5381;2994.8387;1845.3028;3002.7983;1842.6513;3005.5671;1840.826;2995.0842;1847.1216;3019.346;1895.5121
2230980.0;2992.7688;1841.1327;3001.8974;1844.081;2993.5652;1856.0917;2986.3793;1858.1602;3007.0979;1872.5243;2994.8663;1845.3461;3002.8168;1842.6657;3005.6393;1840.7834;2995.1403;1847.0987;3019.8197;1896.5581
2230980.0;2992.7688;1841.1327;3001.8974;1844.081;2993.5652;1856.0917;2986.3793;1858.1602;3007.0979;1872.5243;2994.8663;1845.3461;3002.8168;1842.6657;3005.6393;1840.7834;2995.1403;1847.0987;3019.8197;1896.5581
2231000.0;2992.677;1840.7548;3002.0519;1843.7354;2993.501;1855.9605;2986.3153;1858.334;3007.0013;1872.403;2994.892;1845.3745;3002.8434;1842.6907;3005.7094;1840.742;2995.1805;1847.0735;3020.1225;1897.2295
2231000.0;2992.677;1840.7548;3002.0519;1843.7354;2993.501;1855.9605;2986.3153;1858.334;3007.0013;1872.403;2994.892;1845.3745;3002.8434;1842.6907;3005.7094;1840.742;2995.1805;1847.0735;3020.1225;1897.2295
2231020.0;2992.5883;1840.4023;3002.2044;1843.3981;2993.4543;1855.8608;2986.263;1858.4831;3006.8864;1872.2371;2994.9151;1845.3872;3002.8783;1842.7136;3005.7822;1840.7053;2995.1987;1847.0517;3020.2283;1897.4624
2231020.0;2992.5883;1840.4023;3002.2044;1843.3981;2993.4543;1855.8608;2986.263;1858.4831;3006.8864;1872.2371;2994.9151;1845.3872;3002.8783;1842.7136;3005.7822;1840.7053;2995.1987;1847.0517;3020.2283;1897.4624
2231040.0;2992.5024;1840.0788;3002.35;1843.0711;2993.4303;1855.8299;2986.2242;1858.6019;3006.782;1872.0961;2994.937;1845.394;3002.9204;1842.7212;3005.861;1840.6701;2995.1951;1847.0363;3020.1865;1897.3622
2231040.0;2992.5024;1840.0788;3002.35;1843.0711;2993.4303;1855.8299;2986.2242;1858.6019;3006.782;1872.0961;2994.937;1845.394;3002.9204;1842.7212;3005.861;1840.6701;2995.1951;1847.0363;3020.1865;1897.3622
2231060.0;2992.4182;1839.7854;3002.482;1842.7604;2993.43;1855.8765;2986.1975;1858.6886;3006.7183;1872.0308;2994.958;1845.4076;3002.9711;1842.7067;3005.9459;1840.6335;2995.1762;1847.0281;3020.0841;1897.1214
2231060.0;2992.4182;1839.7854;3002.482;1842.7604;2993.43;1855.8765;2986.1975;1858.6886;3006.7183;1872.0308;2994.958;1845.4076;3002.9711;1842.7067;3005.9459;1840.6335;2995.1762;1847.0281;3020.0841;1897.1214
2231080.0;2992.3352;1839.5223;3002.5967;1842.4742;2993.4485;1855.9786;2986.1871;1858.739;3006.7171;1872.0593;2994.979;1845.4337;3003.0352;1842.6697;3006.0325;1840.5998;2995.1496;1847.0259;3019.9927;1896.9021
2231080.0;2992.3352;1839.5223;3002.5967;1842.4742;2993.4485;1855.9786;2986.1871;1858.739;3006.7171;1872.0593;2994.979;1845.4337;3003.0352;1842.6697;3006.0325;1840.5998;2995.1496;1847.0259;3019.9927;1896.9021
2231100.0;2992.2541;1839.2901;3002.6964;1842.219;2993.4732;1856.0978;2986.2056;1858.7437;3006.7806;1872.1681;2994.9999;1845.4677;3003.1208;1842.615;3006.1138;1840.5787;2995.1201;1847.0297;3019.9314;1896.7528
2231100.0;2992.2541;1839.2901;3002.6964;1842.219;2993.4732;1856.0978;2986.2056;1858.7437;3006.7806;1872.1681;2994.9999;1845.4677;3003.1208;1842.615;3006.1138;1840.5787;2995.1201;1847.0297;3019.9314;1896.7528
2231120.0;2992.1765;1839.089;3002.7873;1841.9967;2993.4876;1856.195;2986.2697;1858.6921;3006.89;1872.3252;2995.0208;1845.5006;3003.2395;1842.5508;3006.1841;1840.5791;2995.089;1847.0413;3019.8773;1896.6264
2231120.0;2992.1765;1839.089;3002.7873;1841.9967;2993.4876;1856.195;2986.2697;1858.6921;3006.89;1872.3252;2995.0208;1845.5006;3003.2395;1842.5508;3006.1841;1840.5791;2995.089;1847.0413;3019.8773;1896.6264
2231140.0;2992.1045;1838.9199;3002.8753;1841.8025;2993.4799;1856.236;2986.392;1858.5774;3007.0183;1872.4984;2995.0417;1845.5275;3003.4051;1842.4851;3006.2407;1840.6016;2995.0572;1847.0641;3019.8025;1896.4598
2231140.0;2992.1045;1838.9199;3002.8753;1841.8025;2993.4799;1856.236;2986.392;1858.5774;3007.0183;1872.4984;2995.0417;1845.5275;3003.4051;1842.4851;3006.2407;1840.6016;2995.0572;1847.0641;3019.8025;1896.4598
