Time(sentisec);X_B(m);Y_B(m);X_C(m);Y_C(m);X_G(m);Y_G(m);X_H(m);Y_H(m);X_I(m);Y_I(m);X_L(m);Y_L(m);X_M(m);Y_M(m)
1764820.0;3002.3116;1864.1344;2980.6613;1922.1423;2988.1485;1865.3344;3004.9407;1855.157;3000.2794;1856.9522;2990.4663;1923.5827;2990.6586;1855.1498
1764840.0;3002.3139;1864.1809;2982.7401;1919.6275;2988.2564;1864.9049;3004.9634;1855.157;3000.2794;1856.9798;2992.6058;1921.1008;2990.6793;1855.0453
1764860.0;3002.3139;1864.2292;2984.7404;1917.0816;2988.3486;1864.5025;3004.9902;1855.1572;3000.2794;1856.997;2994.725;1918.5925;2990.697;1854.9353
1764880.0;3002.3168;1864.2778;2986.678;1914.5252;2988.4325;1864.1335;3005.0169;1855.1583;3000.2794;1857.0055;2996.8166;1916.0598;2990.7038;1854.8275
1764900.0;3002.3229;1864.3281;2988.569;1911.9652;2988.5159;1863.7993;3005.0394;1855.1616;3000.2794;1857.0088;2998.8649;1913.5024;2990.6961;1854.7343
1764920.0;3002.3268;1864.3814;2990.4234;1909.3958;2988.6046;1863.4957;3005.0574;1855.1701;3000.2794;1857.0098;3000.8459;1910.9205;2990.6761;1854.6645
1764940.0;3002.322;1864.4361;2992.2439;1906.8047;2988.6981;1863.2156;3005.0744;1855.1873;3000.2794;1857.0101;3002.7292;1908.3142;2990.649;1854.6166
1764960.0;3002.3067;1864.4888;2994.0304;1904.1812;2988.7905;1862.9497;3005.0943;1855.2149;3000.2794;1857.0101;3004.4871;1905.6841;2990.6192;1854.5804
1764980.0;3002.2835;1864.5359;2995.7827;1901.521;2988.8753;1862.6899;3005.1186;1855.2497;3000.2794;1857.0101;3006.1036;1903.0322;2990.5884;1854.5446
1765000.0;3002.2557;1864.5763;2997.4989;1898.828;2988.951;1862.4314;3005.1457;1855.2845;3000.2794;1857.0101;3007.5784;1900.3637;2990.5568;1854.5044
1765020.0;3002.227;1864.6135;2999.1702;1896.1137;2989.0212;1862.1761;3005.1743;1855.3121;3000.2794;1857.0101;3008.9184;1897.6853;2990.5252;1854.4606
1765040.0;3002.2013;1864.6557;3000.7807;1893.3931;2989.0904;1861.9305;3005.2041;1855.3293;3000.2794;1857.0101;3010.1283;1895.003;2990.494;1854.4156
1765060.0;3002.1821;1864.7101;3002.3122;1890.6788;2989.1617;1861.7001;3005.2351;1855.3378;3000.2794;1857.0101;3011.2073;1892.3197;2990.4629;1854.3699
1765080.0;3002.1714;1864.7761;3003.7478;1887.9769;2989.2408;1861.4811;3005.2665;1855.3411;3000.2794;1857.0101;3012.1523;1889.6361;2990.4313;1854.3236
1765100.0;3002.169;1864.8437;3005.0668;1885.2875;2989.339;1861.2553;3005.2974;1855.3423;3000.2794;1857.0101;3012.9612;1886.9515;2990.3997;1854.2778
1765120.0;3002.1749;1864.9;3006.2411;1882.6088;2989.489;1860.9804;3005.3279;1855.3437;3000.2794;1857.0101;3013.6347;1884.2655;2990.3687;1854.2337
1765140.0;3002.1894;1864.9362;3007.2364;1879.9403;2989.7426;1860.5862;3005.3572;1855.3473;3000.2794;1857.0101;3014.1758;1881.5779;2990.3383;1854.1915
1765160.0;3002.2114;1864.9499;3008.022;1877.2807;2990.1397;1859.9957;3005.383;1855.3567;3000.2794;1857.0101;3014.5895;1878.8896;2990.3088;1854.1517
1765180.0;3002.2366;1864.9428;3008.5778;1874.625;2990.6634;1859.1801;3005.4024;1855.3756;3000.2794;1857.0101;3014.8774;1876.2033;2990.2823;1854.117
1765200.0;3002.2595;1864.919;3008.8976;1871.9638;2991.2319;1858.2082;3005.4142;1855.4059;3000.2795;1857.0101;3015.0353;1873.5246;2990.2606;1854.0912
1765220.0;3002.2771;1864.8852;3008.9875;1869.2898;2991.7524;1857.2302;3005.4199;1855.4442;3000.2802;1857.0101;3015.0526;1870.8633;2990.2423;1854.0755
1765240.0;3002.2917;1864.8506;3008.8662;1866.6044;2992.1863;1856.3893;3005.4222;1855.4826;3000.2825;1857.0098;3014.9195;1868.2326;2990.2226;1854.0676
1765260.0;3002.3086;1864.823;3008.5636;1863.9234;2992.5578;1855.7401;3005.4229;1855.5131;3000.2882;1857.0088;3014.6343;1865.6472;2990.196;1854.0636
1765280.0;3002.3322;1864.8058;3008.1156;1861.2734;2992.9097;1855.2443;3005.423;1855.533;3000.2999;1857.0055;3014.2068;1863.1195;2990.1601;1854.0594
1765300.0;3002.3636;1864.7975;3007.5561;1858.6831;2993.2671;1854.8298;3005.423;1855.5457;3000.3186;1856.997;3013.6529;1860.6566;2990.1177;1854.0507
1765320.0;3002.4;1864.7952;3006.911;1856.1735;2993.6334;1854.4449;3005.423;1855.5579;3000.3421;1856.9798;3012.9876;1858.2606;2990.0755;1854.0335
1765340.0;3002.4373;1864.7973;3006.1953;1853.752;2994.0022;1854.0721;3005.4229;1855.5762;3000.3657;1856.9522;3012.2199;1855.932;2990.0402;1854.0059
1765360.0;3002.4714;1864.8046;3005.4177;1851.4137;2994.3685;1853.7111;3005.4222;1855.604;3000.3844;1856.9174;3011.3536;1853.6715;2990.0158;1853.9709
1765380.0;3002.4989;1864.8185;3004.5824;1849.1487;2994.7249;1853.3681;3005.4199;1855.639;3000.396;1856.8826;3010.3904;1851.4787;2990.0019;1853.9349
1765400.0;3002.5182;1864.8375;3003.6908;1846.9498;2995.0663;1853.0483;3005.4142;1855.6749;3000.4019;1856.8552;3009.3354;1849.3491;2989.9954;1853.9035
1765420.0;3002.5292;1864.8551;3002.74;1844.8151;2995.3895;1852.7556;3005.4024;1855.7057;3000.4049;1856.839;3008.1999;1847.2737;2989.9931;1853.8759
1765440.0;3002.5336;1864.862;3001.7235;1842.7457;2995.6936;1852.491;3005.383;1855.7315;3000.4078;1856.8338;3007.0006;1845.2394;2989.9922;1853.8451
1765460.0;3002.5325;1864.8527;3000.6353;1840.7415;2995.9795;1852.2525;3005.3572;1855.7574;3000.4137;1856.839;3005.7519;1843.2342;2989.9914;1853.803
1765480.0;3002.5258;1864.8287;2999.4751;1838.7986;2996.2503;1852.0363;3005.3279;1855.7892;3000.4256;1856.8557;3004.4587;1841.2537;2989.9892;1853.7463
1765500.0;3002.5123;1864.7931;2998.2509;1836.9101;2996.5119;1851.8365;3005.2975;1855.828;3000.4457;1856.8851;3003.113;1839.3104;2989.9834;1853.6793
1765520.0;3002.4924;1864.7459;2996.9773;1835.0675;2996.7678;1851.6517;3005.2672;1855.8707;3000.474;1856.9273;3001.697;1837.4383;2989.9717;1853.6112
1765540.0;3002.4695;1864.6852;2995.6694;1833.2629;2997.019;1851.4885;3005.2378;1855.9137;3000.5105;1856.982;3000.1912;1835.6855;2989.9531;1853.5497
1765560.0;3002.4484;1864.6141;2994.339;1831.4915;2997.2558;1851.3735;3005.2113;1855.9558;3000.557;1857.0518;2998.5847;1834.0928;2989.9296;1853.4971
1765580.0;3002.4307;1864.5416;2992.9926;1829.7564;2997.4473;1851.3586;3005.19;1855.9958;3000.6174;1857.1421;2996.883;1832.6741;2989.9068;1853.4504
1765600.0;3002.4134;1864.4758;2991.6309;1828.0726;2997.5426;1851.5027;3005.173;1856.0315;3000.6937;1857.2535;2995.1057;1831.4121;2989.8903;1853.4061
1765620.0;3002.3902;1864.4156;2990.2455;1826.4684;2997.4985;1851.8285;3005.1566;1856.0606;3000.7804;1857.3747;2993.2763;1830.2761;2989.8844;1853.3627
1765640.0;3002.3568;1864.354;2988.8203;1824.9808;2997.3222;1852.2851;3005.1368;1856.0848;3000.8655;1857.484;2991.4127;1829.2438;2989.8903;1853.3197
1765660.0;3002.3138;1864.2859;2987.3363;1823.6484;2997.0832;1852.763;3005.1124;1856.1097;3000.9362;1857.5607;2989.5257;1828.3134;2989.9068;1853.2765
1765680.0;3002.2674;1864.2145;2985.7788;1822.5038;2996.8703;1853.1576;3005.0847;1856.1403;3000.985;1857.5963;2987.6213;1827.4996;2989.9296;1853.234
1765700.0;3002.2256;1864.1474;2984.1435;1821.5716;2996.7354;1853.422;3005.0549;1856.1762;3001.0128;1857.5961;2985.7037;1826.8283;2989.9531;1853.1962
1765720.0;3002.1945;1864.0901;2982.4399;1820.8697;2996.6786;1853.5683;3005.0232;1856.2124;3001.0257;1857.5724;2983.7772;1826.3304;2989.9716;1853.1677
1765740.0;3002.1753;1864.0398;2980.6925;1820.4147;2996.6734;1853.6351;3004.9899;1856.2436;3001.0305;1857.5361;2981.8515;1826.0404;2989.9826;1853.1503
1765760.0;3002.1649;1863.9881;2978.938;1820.2257;2996.6945;1853.657;3004.9562;1856.2701;3001.032;1857.4953;2979.9453;1825.9901;2989.9861;1853.1413
1765780.0;3002.1578;1863.9268;2977.2183;1820.3248;2996.7283;1853.6531;3004.9232;1856.2976;3001.033;1857.4568;2978.0879;1826.2033;2989.9826;1853.1359
1765800.0;3002.1486;1863.8532;2975.5715;1820.7307;2996.7662;1853.6323;3004.8909;1856.3312;3001.0352;1857.4247;2976.3158;1826.6897;2989.9717;1853.1281
1765820.0;3002.1331;1863.7704;2974.0285;1821.4507;2996.8026;1853.5986;3004.8588;1856.3708;3001.041;1857.3979;2974.6707;1827.4463;2989.9539;1853.1112
1765840.0;3002.111;1863.6857;2972.6141;1822.4717;2996.8324;1853.5571;3004.8269;1856.4103;3001.0528;1857.3702;2973.1969;1828.4611;2989.9326;1853.0784
1765860.0;3002.086;1863.6057;2971.3533;1823.7627;2996.8498;1853.514;3004.7959;1856.4439;3001.0721;1857.3356;2971.9375;1829.7196;2989.9148;1853.0288
1765880.0;3002.0638;1863.5332;2970.2748;1825.2839;2996.8509;1853.4728;3004.7654;1856.4714;3001.0979;1857.2927;2970.9289;1831.2063;2989.9076;1852.9708
1765900.0;3002.0487;1863.4641;2969.411;1827.0013;2996.8372;1853.436;3004.7359;1856.498;3001.1273;1857.2447;2970.1992;1832.9045;2989.9139;1852.9176
1765920.0;3002.0405;1863.3918;2968.7946;1828.8903;2996.8158;1853.4085;3004.7094;1856.5292;3001.1574;1857.1938;2969.7657;1834.7914;2989.9295;1852.8757
1765940.0;3002.0371;1863.3123;2968.4538;1830.9311;2996.7959;1853.3981;3004.6878;1856.5651;3001.1871;1857.1388;2969.635;1836.8368;2989.9451;1852.8391
1765960.0;3002.036;1863.2272;2968.4047;1833.101;2996.7847;1853.4085;3004.6703;1856.6002;3001.2142;1857.0774;2969.8023;1839.0047;2989.9514;1852.7962
1765980.0;3002.0358;1863.1428;2968.6462;1835.3744;2996.7858;1853.436;3004.6528;1856.6279;3001.2342;1857.0114;2970.2539;1841.2591;2989.9442;1852.7433
1766000.0;3002.0358;1863.0661;2969.1613;1837.7256;2996.8012;1853.4733;3004.632;1856.646;3001.2418;1856.9479;2970.9702;1843.5683;2989.927;1852.6887
1766020.0;3002.0358;1863.0014;2969.9257;1840.1289;2996.8315;1853.5163;3004.6075;1856.6575;3001.2342;1856.8956;2971.9296;1845.9063;2989.9081;1852.6467
1766040.0;3002.0358;1862.948;2970.9147;1842.555;2996.8751;1853.5649;3004.5831;1856.6685;3001.2142;1856.8596;2973.109;1848.252;2989.8981;1852.6286
1766060.0;3002.0358;1862.9019;2972.1063;1844.9711;2996.9286;1853.62;3004.5622;1856.685;3001.1871;1856.839;2974.4863;1850.5892;2989.9065;1852.6373
1766080.0;3002.0358;1862.8599;2973.4812;1847.3478;2996.9874;1853.6812;3004.5448;1856.71;3001.1574;1856.8293;2976.0404;1852.9045;2989.9403;1852.6677
1766100.0;3002.0359;1862.8215;2975.0269;1849.665;2997.0481;1853.7476;3004.5273;1856.7414;3001.1273;1856.8249;2977.7523;1855.1859;2990.0009;1852.7111
1766120.0;3002.0366;1862.786;2976.7379;1851.9104;2997.1083;1853.8206;3004.5057;1856.7727;3001.0979;1856.8207;2979.6029;1857.4212;2990.0805;1852.7591
1766140.0;3002.0388;1862.7492;2978.6133;1854.0708;2997.1666;1853.9039;3004.479;1856.7977;3001.0721;1856.8118;2981.5739;1859.5999;2990.1648;1852.8045
1766160.0;3002.0446;1862.7036;2980.6493;1856.1271;2997.2234;1854.0005;3004.4489;1856.8142;3001.0528;1856.793;2983.6483;1861.7147;2990.2394;1852.8398
1766180.0;3002.0562;1862.6436;2982.8396;1858.0569;2997.2828;1854.11;3004.4164;1856.8252;3001.041;1856.7597;2985.8146;1863.7599;2990.2959;1852.8602
1766200.0;3002.0749;1862.569;2985.1758;1859.842;2997.3519;1854.227;3004.3802;1856.8367;3001.0352;1856.7111;2988.067;1865.7287;2990.333;1852.8667
1766220.0;3002.0985;1862.4855;2987.6479;1861.4711;2997.4364;1854.3479;3004.3379;1856.8548;3001.033;1856.6522;2990.4051;1867.6111;2990.3535;1852.8646
1766240.0;3002.1221;1862.4014;2990.2408;1862.9393;2997.5371;1854.4717;3004.2889;1856.8826;3001.0321;1856.5928;2992.8287;1869.3932;2990.3619;1852.8558
1766260.0;3002.1407;1862.3245;2992.9328;1864.2451;2997.6494;1854.5931;3004.2354;1856.9176;3001.0313;1856.5435;2995.3358;1871.0574;2990.3611;1852.8386
1766280.0;3002.1524;1862.2589;2995.6998;1865.391;2997.7653;1854.6987;3004.1812;1856.9535;3001.0291;1856.5116;2997.9213;1872.5843;2990.3506;1852.8139
1766300.0;3002.1581;1862.2037;2998.5214;1866.3817;2997.8756;1854.7735;3004.1303;1856.9843;3001.0233;1856.4999;3000.5794;1873.9559;2990.3276;1852.7887
1766320.0;3002.1604;1862.1551;3001.3848;1867.2252;2997.9704;1854.815;3004.0852;1857.0101;3001.0115;1856.5079;3003.3045;1875.1608;2990.2902;1852.772
1766340.0;3002.1612;1862.1106;3004.2822;1867.9321;2998.0409;1854.8358;3004.0447;1857.0358;3000.9921;1856.5328;3006.0922;1876.1933;2990.2423;1852.7697
1766360.0;3002.162;1862.0723;3007.2075;1868.514;2998.0841;1854.8533;3004.0047;1857.0667;3000.9663;1856.5698;3008.9368;1877.0504;2990.1926;1852.7836
1766380.0;3002.1643;1862.0437;3010.1539;1868.9759;2998.1053;1854.874;3003.9601;1857.1027;3000.937;1856.6131;3011.8297;1877.7245;2990.1482;1852.8119
1766400.0;3002.17;1862.0263;3013.1131;1869.3104;2998.1152;1854.8889;3003.9088;1857.1389;3000.9065;1856.6595;3014.7562;1878.2008;2990.1084;1852.8487
1766420.0;3002.1816;1862.0176;3016.0731;1869.4971;2998.1227;1854.8797;3003.8518;1857.1701;3000.8755;1856.71;3017.6966;1878.4578;2990.0656;1852.8838
1766440.0;3002.1995;1862.0133;3019.0146;1869.5094;2998.1298;1854.8323;3003.7913;1857.1967;3000.8438;1856.7671;3020.629;1878.4731;2990.0108;1852.9061
1766460.0;3002.221;1862.0093;3021.9098;1869.3214;2998.1335;1854.7486;3003.7292;1857.2241;3000.8115;1856.8293;3023.532;1878.2265;2989.9402;1852.9098
1766480.0;3002.2395;1862.0015;3024.725;1868.9121;2998.129;1854.646;3003.6667;1857.2577;3000.7783;1856.8897;3026.3857;1877.7019;2989.8578;1852.8965
1766500.0;3002.2486;1861.986;3027.424;1868.2657;2998.1125;1854.5468;3003.6042;1857.2971;3000.7421;1856.9393;3029.167;1876.8853;2989.7735;1852.8733
1766520.0;3002.2467;1861.9612;3029.9719;1867.3727;2998.0819;1854.464;3003.542;1857.3356;3000.7009;1856.9711;3031.8444;1875.764;2989.6972;1852.8474
1766540.0;3002.2383;1861.93;3032.3375;1866.2295;2998.0386;1854.3948;3003.4803;1857.3661;3000.6558;1856.9829;3034.3776;1874.3296;2989.6341;1852.8221
1766560.0;3002.2298;1861.8996;3034.4951;1864.8398;2997.9862;1854.3267;3003.4196;1857.3861;3000.6105;1856.9751;3036.7246;1872.5846;2989.5835;1852.798
1766580.0;3002.2238;1861.8778;3036.4261;1863.2126;2997.9308;1854.2485;3003.3603;1857.3987;3000.5686;1856.951;3038.849;1870.5481;2989.5423;1852.7757
1766600.0;3002.2172;1861.8699;3038.1202;1861.3632;2997.8785;1854.1564;3003.3038;1857.4109;3000.5302;1856.9172;3040.7266;1868.256;2989.5073;1852.7556
1766620.0;3002.2065;1861.878;3039.5734;1859.3125;2997.8348;1854.0544;3003.2523;1857.4292;3000.4912;1856.8826;3042.3426;1865.7541;2989.4755;1852.7346
1766640.0;3002.1923;1861.9008;3040.7851;1857.0886;2997.8035;1853.9513;3003.207;1857.457;3000.4472;1856.855;3043.6878;1863.0881;2989.445;1852.7073
1766660.0;3002.1788;1861.9348;3041.7546;1854.723;2997.7846;1853.858;3003.1667;1857.4918;3000.3969;1856.8378;3044.7567;1860.2957;2989.4163;1852.6703
1766680.0;3002.1692;1861.9755;3042.4833;1852.2463;2997.7751;1853.7842;3003.1273;1857.5267;3000.3423;1856.8291;3045.5498;1857.408;2989.392;1852.625
1766700.0;3002.164;1862.0208;3042.9766;1849.6836;2997.7712;1853.7356;3003.085;1857.5544;3000.2882;1856.8249;3046.0764;1854.4518;2989.3731;1852.5758
1766720.0;3002.1612;1862.0724;3043.2481;1847.0563;2997.7705;1853.712;3003.0395;1857.5725;3000.2401;1856.8209;3046.3538;1851.4551;2989.3568;1852.5253
1766740.0;3002.1583;1862.1321;3043.3162;1844.3881;2997.7753;1853.7023;3002.9942;1857.584;3000.2019;1856.813;3046.4015;1848.447;2989.3385;1852.4734
1766760.0;3002.1524;1862.1974;3043.1997;1841.7079;2997.7952;1853.6821;3002.9531;1857.595;3000.1746;1856.7975;3046.2367;1845.4564;2989.3159;1852.4202
1766780.0;3002.1407;1862.2609;3042.9135;1839.0473;2997.8476;1853.6152;3002.917;1857.6115;3000.1548;1856.7727;3045.8734;1842.5114;2989.2919;1852.3679
1766800.0;3002.1221;1862.3143;3042.4696;1836.4327;2997.9521;1853.4689;3002.8844;1857.6365;3000.1367;1856.7415;3045.3244;1839.6396;2989.2718;1852.3222
1766820.0;3002.0983;1862.354;3041.8775;1833.8827;2998.117;1853.2328;3002.8543;1857.6679;3000.1156;1856.7111;3044.6011;1836.8692;2989.2578;1852.2917
1766840.0;3002.0741;1862.3839;3041.1473;1831.4096;2998.3313;1852.9239;3002.8276;1857.6992;3000.0915;1856.6893;3043.7136;1834.2258;2989.2471;1852.2836
1766860.0;3002.0532;1862.4126;3040.288;1829.0272;2998.5685;1852.5731;3002.806;1857.7242;3000.0685;1856.6815;3042.6693;1831.7295;2989.2362;1852.2979
1766880.0;3002.0358;1862.4474;3039.3063;1826.7559;2998.8017;1852.2067;3002.7885;1857.7407;3000.0521;1856.6895;3041.4765;1829.3942;2989.2258;1852.3252
1766900.0;3002.0183;1862.4903;3038.2039;1824.6216;2999.0142;1851.8404;3002.771;1857.7517;3000.0462;1856.7123;3040.1454;1827.2305;2989.2201;1852.3512
1766920.0;3001.9974;1862.5382;3036.9804;1822.65;2999.2009;1851.4826;3002.7502;1857.7632;3000.0521;1856.7461;3038.6895;1825.2481;2989.2214;1852.3641
1766940.0;3001.9732;1862.5887;3035.6359;1820.8592;2999.3637;1851.1397;3002.7259;1857.7814;3000.0685;1856.7858;3037.1225;1823.4541;2989.2273;1852.3587
1766960.0;3001.9494;1862.6429;3034.1756;1819.2546;2999.5057;1850.8157;3002.7022;1857.8091;3000.0914;1856.8278;3035.4575;1821.8489;2989.234;1852.3362
1766980.0;3001.9307;1862.7028;3032.6087;1817.831;2999.6291;1850.5105;3002.6835;1857.8439;3000.1148;1856.8708;3033.7059;1820.425;2989.2401;1852.303
1767000.0;3001.9183;1862.7671;3030.9467;1816.5766;2999.7338;1850.2211;3002.6719;1857.8787;3000.1336;1856.9135;3031.8795;1819.1696;2989.2475;1852.2685
1767020.0;3001.9103;1862.8306;3029.2033;1815.4792;2999.8194;1849.9433;3002.6661;1857.9065;3000.1459;1856.9524;3029.99;1818.0689;2989.2599;1852.2408
1767040.0;3001.9023;1862.889;3027.3961;1814.5298;2999.8888;1849.6723;3002.6638;1857.9249;3000.154;1856.9841;3028.0489;1817.1109;2989.2787;1852.2224
1767060.0;3001.8899;1862.9434;3025.5459;1813.7239;2999.9482;1849.4004;3002.6632;1857.937;3000.162;1857.0101;3026.0655;1816.288;2989.3021;1852.2103
1767080.0;3001.8711;1863.0002;3023.6724;1813.0611;3000.005;1849.1187;3002.663;1857.9497;3000.1743;1857.036;3024.0466;1815.5987;2989.325;1852.1976
1767100.0;3001.8474;1863.0661;3021.7863;1812.5431;3000.0635;1848.8226;3002.663;1857.9699;3000.1931;1857.068;3021.9979;1815.0493;2989.3417;1852.1776
1767120.0;3001.8232;1863.144;3019.8868;1812.1687;3000.1251;1848.5156;3002.663;1858.0014;3000.2167;1857.1075;3019.9259;1814.6485;2989.3485;1852.1471
1767140.0;3001.8021;1863.2313;3017.9662;1811.9314;3000.1906;1848.2088;3002.6629;1858.043;3000.2403;1857.1519;3017.8397;1814.4013;2989.3453;1852.1088
1767160.0;3001.7841;1863.3231;3016.0193;1811.8219;3000.2615;1847.9164;3002.6622;1858.0898;3000.2589;1857.1984;3015.7493;1814.304;2989.3345;1852.0705
1767180.0;3001.7645;1863.414;3014.0462;1811.8345;3000.3389;1847.655;3002.6599;1858.1374;3000.2706;1857.2459;3013.6639;1814.3492;2989.3196;1852.0404
1767200.0;3001.7377;1863.4986;3012.051;1811.9705;3000.419;1847.4429;3002.6542;1858.1839;3000.2763;1857.2927;3011.5895;1814.5329;2989.3012;1852.0226
1767220.0;3001.7003;1863.5717;3010.0378;1812.2349;3000.4883;1847.2995;3002.6425;1858.2281;3000.2786;1857.3344;3009.5304;1814.8569;2989.2743;1852.0173
1767240.0;3001.6528;1863.6296;3008.0095;1812.6314;3000.525;1847.2401;3002.6239;1858.2665;3000.2793;1857.3657;3007.4904;1815.3239;2989.2293;1852.0246
1767260.0;3001.5978;1863.6731;3005.9702;1813.1606;3000.5091;1847.2721;3002.6003;1858.2954;3000.2794;1857.3848;3005.4742;1815.9324;2989.1592;1852.0475
1767280.0;3001.5387;1863.71;3003.928;1813.8197;3000.4357;1847.3907;3002.5767;1858.3139;3000.2794;1857.3942;3003.4864;1816.6742;2989.0673;1852.0895
1767300.0;3001.4781;1863.7521;3001.895;1814.6013;3000.3193;1847.5756;3002.5581;1858.3257;3000.2794;1857.3978;3001.5319;1817.54;2988.9678;1852.1503
1767320.0;3001.4187;1863.8069;2999.8841;1815.4924;3000.184;1847.7958;3002.5464;1858.3375;3000.2794;1857.3992;2999.6175;1818.5248;2988.8795;1852.2214
1767340.0;3001.362;1863.8706;2997.9048;1816.48;3000.0504;1848.0171;3002.5406;1858.3558;3000.2794;1857.4004;2997.7534;1819.6309;2988.8153;1852.2897
1767360.0;3001.3061;1863.9275;2995.9609;1817.5567;2999.9311;1848.2094;3002.5384;1858.3835;3000.2795;1857.4037;2995.9532;1820.8643;2988.7774;1852.3443
1767380.0;3001.2455;1863.9597;2994.0539;1818.7233;2999.8331;1848.353;3002.5376;1858.4185;3000.2802;1857.4122;2994.2319;1822.2291;2988.7594;1852.3837
1767400.0;3001.1753;1863.9572;2992.1895;1819.9861;2999.7588;1848.4461;3002.5368;1858.4543;3000.2825;1857.4297;2992.6037;1823.7239;2988.7526;1852.4149
1767420.0;3001.0982;1863.923;2990.3836;1821.3541;2999.7023;1848.5104;3002.5348;1858.4848;3000.2882;1857.4581;2991.0817;1825.3433;2988.7506;1852.4458
1767440.0;3001.0258;1863.8697;2988.6609;1822.8364;2999.6491;1848.5852;3002.5296;1858.5097;3000.2999;1857.4959;2989.675;1827.0792;2988.7504;1852.4792
1767460.0;3000.9714;1863.8127;2987.0479;1824.4393;2999.583;1848.706;3002.5191;1858.5339;3000.3186;1857.5384;2988.3873;1828.9214;2988.751;1852.512
1767480.0;3000.942;1863.7646;2985.5632;1826.1621;2999.4961;1848.8843;3002.5023;1858.563;3000.3421;1857.5817;2987.2156;1830.8582;2988.753;1852.5401
1767500.0;3000.9364;1863.7311;2984.2142;1827.996;2999.3906;1849.107;3002.481;1858.5987;3000.3657;1857.6247;2986.1541;1832.8799;2988.7582;1852.5641
1767520.0;3000.9483;1863.7112;2982.9982;1829.9272;2999.2741;1849.3515;3002.459;1858.6388;3000.3845;1857.6679;2985.1987;1834.9816;2988.7684;1852.589
1767540.0;3000.97;1863.699;2981.9069;1831.943;2999.1545;1849.5998;3002.4397;1858.6808;3000.3969;1857.711;2984.35;1837.1626;2988.7842;1852.62
1767560.0;3000.9938;1863.6863;2980.9302;1834.0351;2999.0381;1849.8405;3002.4229;1858.7239;3000.4049;1857.7541;2983.6119;1839.422;2988.8024;1852.6575
1767580.0;3001.0146;1863.6653;2980.0591;1836.1977;2998.9289;1850.0642;3002.4049;1858.7666;3000.4129;1857.7973;2982.9882;1841.7544;2988.8163;1852.698
1767600.0;3001.0313;1863.631;2979.2864;1838.4233;2998.8292;1850.2611;3002.3823;1858.8055;3000.4252;1857.8398;2982.4788;1844.1491;2988.8194;1852.7392
1767620.0;3001.0465;1863.5854;2978.6061;1840.7019;2998.7383;1850.4251;3002.3556;1858.8376;3000.444;1857.8776;2982.0764;1846.5914;2988.8101;1852.7829
1767640.0;3001.0616;1863.5391;2978.01;1843.0201;2998.6547;1850.5584;3002.3289;1858.8644;3000.4676;1857.9061;2981.7648;1849.0657;2988.7934;1852.8334
1767660.0;3001.0742;1863.5078;2977.4857;1845.3635;2998.578;1850.6697;3002.3061;1858.892;3000.4912;1857.9235;2981.518;1851.5579;2988.7775;1852.8927
1767680.0;3001.0793;1863.5023;2977.0149;1847.7197;2998.5094;1850.7703;3002.2875;1858.9267;3000.5098;1857.9323;2981.304;1854.0569;2988.7697;1852.9608
1767700.0;3001.0744;1863.5185;2976.5754;1850.0817;2998.4478;1850.8692;3002.2695;1858.9693;3000.5215;1857.9367;2981.0875;1856.5548;2988.773;1853.0365
